Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_Male
23,0.156312625250501,0.1448087431693989,13.0,0.15437987857762359,3,5,0.049019607843137254,3,0.1153588195841717,4,True,20.0,2,3,13,264.66,0.0
10,0.1977886977886978,0.1448087431693989,7.0,0.14205186020293123,3,5,0.10263929618768329,3,0.1153588195841717,2,False,16.0,2,2,3,168.74,0.0
10,0.156312625250501,0.1448087431693989,10.0,0.15437987857762359,4,2,0.10263929618768329,5,0.1153588195841717,8,False,21.0,2,2,5,193.42,1.0
28,0.156312625250501,0.1448087431693989,29.0,0.14205186020293123,4,4,0.049019607843137254,3,0.1153588195841717,5,False,15.0,3,5,8,299.26,0.0
17,0.156312625250501,0.1448087431693989,22.0,0.15437987857762359,4,5,0.049019607843137254,3,0.1153588195841717,3,False,13.2,5,7,12,301.03,1.0
1,0.1977886977886978,0.21420256111757857,19.0,0.17391304347826086,3,4,0.10263929618768329,1,0.26674107142857145,5,True,25.0,4,7,8,170.81,1.0
12,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,3,4,0.10263929618768329,1,0.1153588195841717,9,False,16.0,3,3,10,172.35,1.0
3,0.156312625250501,0.21420256111757857,12.0,0.14205186020293123,3,5,0.10263929618768329,4,0.1153588195841717,3,True,14.0,1,2,10,166.87,1.0
7,0.156312625250501,0.21420256111757857,9.0,0.14205186020293123,4,4,0.10263929618768329,1,0.1153588195841717,3,False,15.0,2,2,5,180.05,1.0
6,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,4,0.10263929618768329,4,0.1153588195841717,2,False,14.0,1,2,7,179.7,1.0
5,0.156312625250501,0.21420256111757857,12.0,0.15437987857762359,4,4,0.10263929618768329,1,0.1153588195841717,3,False,12.0,1,2,3,179.76,0.0
23,0.156312625250501,0.1448087431693989,23.0,0.14205186020293123,4,4,0.27360308285163776,5,0.1153588195841717,6,True,17.0,2,3,3,150.87,0.0
12,0.1977886977886978,0.1448087431693989,9.0,0.14205186020293123,3,5,0.27360308285163776,4,0.26674107142857145,3,False,23.0,2,4,4,149.4,0.0
21,0.156312625250501,0.21420256111757857,9.0,0.15437987857762359,3,2,0.049019607843137254,4,0.1153588195841717,8,False,15.0,2,2,3,284.72,0.0
23,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,4,0.049019607843137254,3,0.26674107142857145,6,False,15.0,2,2,1,278.79,1.0
15,0.156312625250501,0.21420256111757857,30.0,0.15437987857762359,4,4,0.1549636803874092,3,0.26674107142857145,5,True,17.0,1,2,3,195.82,1.0
1,0.156312625250501,0.21420256111757857,16.0,0.15437987857762359,3,4,0.27360308285163776,5,0.26674107142857145,3,False,12.0,1,2,3,152.28,1.0
7,0.1977886977886978,0.21420256111757857,23.0,0.15437987857762359,3,4,0.10263929618768329,1,0.1153588195841717,3,True,26.0,1,2,3,178.68,0.0
10,0.156312625250501,0.1448087431693989,33.0,0.15437987857762359,4,4,0.10263929618768329,3,0.1153588195841717,8,False,15.0,2,2,3,178.47,1.0
18,0.156312625250501,0.19834710743116057,7.0,0.15437987857762359,3,4,0.27360308285163776,1,0.1153588195841717,6,True,19.0,3,3,3,156.95,0.0
1,0.156312625250501,0.1448087431693989,15.0,0.14205186020293123,4,5,0.27360308285163776,3,0.26674107142857145,3,True,12.0,2,2,3,164.89,1.0
12,0.156312625250501,0.1448087431693989,11.0,0.14205186020293123,3,4,0.27360308285163776,3,0.1153588195841717,9,False,20.0,1,2,1,158.06,0.0
27,0.156312625250501,0.1448087431693989,31.0,0.14205186020293123,3,2,0.1549636803874092,1,0.1153588195841717,5,False,16.0,1,2,3,195.05,1.0
12,0.1977886977886978,0.21420256111757857,14.0,0.14205186020293123,4,4,0.27360308285163776,3,0.1153588195841717,4,True,12.0,5,8,8,151.55,0.0
1,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,4,4,0.27360308285163776,4,0.26674107142857145,3,False,13.0,2,2,1,138.93,1.0
1,0.1977886977886978,0.1448087431693989,14.0,0.14205186020293123,4,4,0.27360308285163776,1,0.26674107142857145,3,False,21.0,6,6,8,150.7,1.0
29,0.156312625250501,0.1448087431693989,29.0,0.24609375,4,5,0.27360308285163776,4,0.1153588195841717,7,False,13.0,2,2,3,160.37,1.0
8,0.156312625250501,0.1448087431693989,12.0,0.14205186020293123,3,5,0.10263929618768329,1,0.1153588195841717,3,False,15.0,5,5,14,164.86,1.0
31,0.156312625250501,0.1448087431693989,7.0,0.14205186020293123,4,6,0.1549636803874092,1,0.1153588195841717,5,False,21.0,1,2,1,233.82999999999998,1.0
7,0.156312625250501,0.1448087431693989,28.0,0.14205186020293123,4,2,0.27360308285163776,4,0.1153588195841717,3,False,19.0,3,3,14,145.28,1.0
11,0.1977886977886978,0.21420256111757857,7.0,0.14205186020293123,3,6,0.10263929618768329,1,0.1153588195841717,3,False,15.0,1,2,8,220.25,1.0
8,0.156312625250501,0.1448087431693989,26.0,0.15437987857762359,3,5,0.27360308285163776,1,0.1153588195841717,3,False,13.0,4,9,8,154.29,0.0
1,0.156312625250501,0.21420256111757857,14.0,0.15437987857762359,3,4,0.27360308285163776,1,0.1153588195841717,3,True,22.0,2,2,3,147.75,1.0
18,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,4,2,0.1549636803874092,1,0.1153588195841717,3,True,20.0,7,7,8,203.79,0.0
9,0.1977886977886978,0.1448087431693989,9.0,0.14205186020293123,4,5,0.27360308285163776,1,0.26674107142857145,2,True,15.0,2,2,5,174.3,1.0
17,0.156312625250501,0.21420256111757857,9.0,0.14205186020293123,4,4,0.10263929618768329,1,0.1153588195841717,3,True,18.0,1,9,9,203.47,1.0
1,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,4,2,0.27360308285163776,3,0.1153588195841717,3,False,17.0,1,2,5,169.01,1.0
15,0.156312625250501,0.21420256111757857,13.0,0.2280130293159609,3,4,0.1549636803874092,3,0.26674107142857145,3,False,13.0,7,9,7,217.41,1.0
3,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,3,4,0.27360308285163776,3,0.1153588195841717,11,False,18.0,2,2,3,154.74,0.0
10,0.156312625250501,0.21420256111757857,9.0,0.15437987857762359,3,4,0.10263929618768329,1,0.26674107142857145,5,False,16.0,4,7,8,170.02,0.0
19,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,4,5,0.1549636803874092,3,0.1153588195841717,5,False,24.0,4,8,5,232.48000000000002,1.0
1,0.156312625250501,0.19834710743116057,29.0,0.17391304347826086,3,6,0.27360308285163776,3,0.1153588195841717,3,False,12.0,1,2,1,140.55,1.0
11,0.1977886977886978,0.21420256111757857,16.0,0.15437987857762359,3,6,0.049019607843137254,3,0.1153588195841717,9,False,12.0,2,8,11,254.36,1.0
1,0.156312625250501,0.1448087431693989,24.0,0.14205186020293123,4,6,0.27360308285163776,3,0.1153588195841717,3,False,16.0,1,2,3,148.05,1.0
19,0.156312625250501,0.1448087431693989,35.0,0.24609375,3,5,0.049019607843137254,4,0.26674107142857145,3,False,15.6,4,9,7,292.04,0.0
6,0.1977886977886978,0.1448087431693989,17.0,0.15437987857762359,3,4,0.27360308285163776,3,0.1153588195841717,8,False,14.0,1,2,4,159.33,1.0
5,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,4,4,0.27360308285163776,3,0.1153588195841717,3,False,15.0,1,2,4,159.77,1.0
15,0.1977886977886978,0.19834710743116057,11.0,0.17391304347826086,3,6,0.10263929618768329,4,0.1153588195841717,8,False,20.0,1,2,3,189.3,1.0
14,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,4,4,0.10263929618768329,5,0.1153588195841717,4,True,17.0,1,2,1,190.16,0.0
1,0.156312625250501,0.1448087431693989,36.0,0.14205186020293123,4,4,0.27360308285163776,5,0.1153588195841717,3,False,14.0,2,2,3,164.07,1.0
20,0.156312625250501,0.1448087431693989,20.0,0.15437987857762359,3,4,0.10263929618768329,4,0.26674107142857145,8,False,15.0,2,2,10,180.62,1.0
9,0.156312625250501,0.1448087431693989,34.0,0.15437987857762359,3,4,0.10263929618768329,3,0.1153588195841717,4,False,17.0,1,2,8,193.83,1.0
4,0.156312625250501,0.1448087431693989,23.0,0.15437987857762359,3,4,0.27360308285163776,1,0.1153588195841717,3,False,13.0,1,2,9,153.62,1.0
21,0.1977886977886978,0.21420256111757857,9.0,0.2280130293159609,3,4,0.10263929618768329,4,0.1153588195841717,9,False,12.0,1,2,1,174.78,1.0
20,0.156312625250501,0.21420256111757857,9.0,0.15437987857762359,4,4,0.1549636803874092,1,0.1153588195841717,6,True,13.0,1,2,6,228.68,1.0
1,0.156312625250501,0.21420256111757857,20.0,0.2280130293159609,4,5,0.10263929618768329,5,0.1153588195841717,7,True,14.0,3,3,3,186.34,1.0
1,0.156312625250501,0.21420256111757857,7.0,0.15437987857762359,3,6,0.10263929618768329,4,0.26674107142857145,8,False,16.0,1,2,1,192.35,1.0
1,0.156312625250501,0.1448087431693989,11.0,0.14205186020293123,3,4,0.27360308285163776,4,0.26674107142857145,3,False,14.0,2,2,3,157.95,0.0
5,0.1977886977886978,0.1448087431693989,31.0,0.24609375,2,4,0.10263929618768329,1,0.26674107142857145,4,False,21.0,2,2,5,177.38,0.0
13,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,4,4,0.10263929618768329,1,0.1153588195841717,3,True,16.0,4,6,9,189.72,1.0
6,0.156312625250501,0.21420256111757857,26.0,0.15437987857762359,4,6,0.1549636803874092,3,0.1153588195841717,5,False,14.0,2,2,5,221.1,1.0
14,0.156312625250501,0.21420256111757857,14.0,0.14205186020293123,3,4,0.07575757575991829,4,0.26674107142857145,3,False,18.6,2,13,9,323.33,1.0
19,0.156312625250501,0.19834710743116057,11.0,0.15437987857762359,3,6,0.1549636803874092,3,0.1153588195841717,6,False,22.0,2,2,3,222.56,0.0
4,0.1977886977886978,0.1448087431693989,9.0,0.24609375,4,5,0.27360308285163776,5,0.26674107142857145,2,False,17.0,1,2,8,174.68,0.0
1,0.1977886977886978,0.19834710743116057,17.0,0.14205186020293123,3,4,0.27360308285163776,1,0.1153588195841717,2,False,15.0,2,3,2,146.45,1.0
1,0.1977886977886978,0.19834710743116057,15.0,0.17391304347826086,4,5,0.27360308285163776,1,0.1153588195841717,8,False,12.0,2,2,3,146.8,0.0
5,0.156312625250501,0.21420256111757857,12.0,0.24609375,3,4,0.10263929618768329,3,0.1153588195841717,3,False,20.0,1,2,3,208.46,1.0
1,0.156312625250501,0.1448087431693989,15.0,0.14205186020293123,4,4,0.27360308285163776,1,0.26674107142857145,3,False,12.0,2,2,5,159.45,0.0
1,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,3,6,0.27360308285163776,4,0.26674107142857145,3,False,14.0,2,3,3,152.6,0.0
3,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,4,2,0.10263929618768329,3,0.26674107142857145,10,True,13.0,1,2,3,187.94,1.0
4,0.156312625250501,0.21420256111757857,22.0,0.2280130293159609,4,5,0.1549636803874092,5,0.1153588195841717,4,False,12.0,1,2,8,196.4,1.0
8,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,4,2,0.27360308285163776,1,0.1153588195841717,2,True,15.0,1,2,3,154.32,1.0
7,0.1977886977886978,0.21420256111757857,9.0,0.2280130293159609,4,4,0.10263929618768329,4,0.26674107142857145,10,False,16.0,1,2,8,176.47,0.0
23,0.156312625250501,0.21420256111757857,18.0,0.2280130293159609,4,4,0.10263929618768329,1,0.26674107142857145,5,False,13.0,1,2,5,170.07,0.0
1,0.156312625250501,0.21420256111757857,23.0,0.15437987857762359,4,4,0.1549636803874092,5,0.26674107142857145,4,True,21.0,1,2,3,210.64,0.0
12,0.1977886977886978,0.1448087431693989,9.0,0.14205186020293123,4,5,0.27360308285163776,4,0.1153588195841717,6,False,15.0,1,2,6,149.68,0.0
1,0.156312625250501,0.21420256111757857,23.0,0.2280130293159609,4,4,0.1549636803874092,3,0.1153588195841717,4,False,14.0,2,2,1,206.61,1.0
3,0.156312625250501,0.1448087431693989,11.0,0.24609375,4,5,0.27360308285163776,5,0.1153588195841717,3,False,14.0,1,2,1,146.09,0.0
1,0.156312625250501,0.1448087431693989,23.0,0.15437987857762359,3,2,0.10263929618768329,3,0.1153588195841717,5,False,17.0,2,2,8,177.94,1.0
6,0.1977886977886978,0.1448087431693989,12.0,0.24609375,4,4,0.27360308285163776,4,0.26674107142857145,4,False,15.0,2,2,8,152.18,1.0
12,0.156312625250501,0.1448087431693989,25.0,0.14205186020293123,3,6,0.10263929618768329,1,0.1153588195841717,5,True,17.0,1,2,1,183.11,1.0
7,0.1977886977886978,0.1448087431693989,24.0,0.24609375,3,5,0.27360308285163776,3,0.1153588195841717,11,True,17.0,2,2,1,149.37,1.0
16,0.156312625250501,0.1448087431693989,19.0,0.14205186020293123,3,4,0.27360308285163776,4,0.1153588195841717,10,False,23.0,2,2,5,152.66,1.0
29,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,5,0.07575757575991829,5,0.1153588195841717,10,False,14.4,1,2,1,315.38,1.0
7,0.1977886977886978,0.1448087431693989,11.0,0.24609375,3,4,0.10263929618768329,4,0.1153588195841717,7,False,16.0,1,2,8,155.55,1.0
15,0.156312625250501,0.1448087431693989,16.0,0.15437987857762359,4,4,0.27360308285163776,5,0.1153588195841717,3,False,21.0,2,2,5,147.89,1.0
8,0.1977886977886978,0.21420256111757857,17.0,0.15437987857762359,3,4,0.10263929618768329,3,0.1153588195841717,3,True,15.0,2,2,8,165.01,1.0
27,0.1977886977886978,0.1448087431693989,7.0,0.14205186020293123,3,5,0.049019607843137254,3,0.1153588195841717,6,True,21.0,1,6,3,254.64999999999998,0.0
17,0.156312625250501,0.19834710743116057,9.0,0.15437987857762359,4,4,0.27360308285163776,1,0.26674107142857145,2,False,14.0,1,2,9,160.39,1.0
8,0.156312625250501,0.21420256111757857,10.0,0.15437987857762359,3,6,0.10263929618768329,1,0.26674107142857145,7,False,13.0,2,3,3,185.29,0.0
1,0.156312625250501,0.21420256111757857,14.0,0.2280130293159609,3,4,0.27360308285163776,4,0.26674107142857145,3,False,14.0,2,2,1,151.79,1.0
12,0.156312625250501,0.1448087431693989,13.0,0.17391304347826086,3,5,0.27360308285163776,3,0.1153588195841717,3,False,12.0,1,2,5,162.02,0.0
1,0.156312625250501,0.1448087431693989,15.0,0.14205186020293123,4,4,0.27360308285163776,5,0.1153588195841717,3,True,18.0,1,2,1,148.98,0.0
5,0.156312625250501,0.21420256111757857,36.0,0.2280130293159609,4,5,0.10263929618768329,1,0.1153588195841717,3,False,15.0,3,6,8,179.68,0.0
25,0.156312625250501,0.1448087431693989,10.0,0.24609375,3,4,0.1549636803874092,3,0.1153588195841717,4,False,12.0,3,8,3,256.16,0.0
11,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,3,5,0.10263929618768329,4,0.1153588195841717,3,False,15.0,1,2,4,166.89,1.0
20,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,4,0.07575757575991829,1,0.1153588195841717,9,True,15.2,2,3,3,318.28,1.0
10,0.156312625250501,0.1448087431693989,17.0,0.15437987857762359,3,4,0.1549636803874092,5,0.1153588195841717,9,True,14.0,2,6,8,208.21,1.0
8,0.1977886977886978,0.1448087431693989,7.0,0.14205186020293123,3,4,0.27360308285163776,4,0.1153588195841717,3,True,13.0,2,3,4,148.42,1.0
11,0.156312625250501,0.19834710743116057,15.0,0.17391304347826086,3,4,0.10263929618768329,4,0.1153588195841717,4,False,14.0,5,5,8,165.71,1.0
1,0.156312625250501,0.21420256111757857,34.0,0.15437987857762359,3,4,0.10263929618768329,1,0.26674107142857145,3,True,19.0,1,8,8,183.13,1.0
7,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,3,2,0.27360308285163776,5,0.1153588195841717,8,False,20.0,7,8,7,156.43,1.0
2,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,4,0.27360308285163776,1,0.1153588195841717,3,False,12.0,1,2,4,145.44,1.0
13,0.156312625250501,0.1448087431693989,17.0,0.14205186020293123,4,4,0.1549636803874092,3,0.26674107142857145,9,False,22.0,3,4,3,259.64,1.0
20,0.1977886977886978,0.21420256111757857,33.0,0.15437987857762359,4,5,0.10263929618768329,4,0.26674107142857145,10,False,16.0,3,3,3,204.91,1.0
14,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,3,4,0.27360308285163776,5,0.1153588195841717,6,False,18.0,2,2,3,158.77,0.0
16,0.156312625250501,0.1448087431693989,20.0,0.14205186020293123,4,2,0.10263929618768329,5,0.1153588195841717,7,False,19.0,2,2,1,180.38,1.0
9,0.1977886977886978,0.1448087431693989,9.0,0.14205186020293123,3,4,0.10263929618768329,1,0.1153588195841717,4,False,15.0,1,2,8,182.62,1.0
12,0.1977886977886978,0.19834710743116057,9.0,0.17391304347826086,4,4,0.27360308285163776,4,0.1153588195841717,7,False,14.0,4,4,9,150.92,1.0
1,0.1977886977886978,0.1448087431693989,16.0,0.15437987857762359,4,4,0.10263929618768329,5,0.1153588195841717,6,False,18.0,1,2,8,178.46,1.0
1,0.156312625250501,0.1448087431693989,17.0,0.14205186020293123,3,4,0.10263929618768329,5,0.26674107142857145,3,False,16.0,1,2,9,167.13,1.0
13,0.1977886977886978,0.21420256111757857,27.0,0.15437987857762359,3,4,0.10263929618768329,1,0.1153588195841717,4,False,19.0,2,3,3,166.27,1.0
17,0.1977886977886978,0.1448087431693989,16.0,0.15437987857762359,3,4,0.27360308285163776,3,0.26674107142857145,6,False,14.0,1,2,3,149.38,1.0
15,0.156312625250501,0.1448087431693989,12.0,0.15437987857762359,3,2,0.10263929618768329,4,0.26674107142857145,5,False,13.0,2,2,3,193.7,1.0
15,0.156312625250501,0.21420256111757857,11.0,0.2280130293159609,3,4,0.1549636803874092,3,0.1153588195841717,2,True,14.0,1,14,7,229.47,0.0
4,0.156312625250501,0.1448087431693989,17.0,0.14205186020293123,4,4,0.1549636803874092,3,0.26674107142857145,11,False,15.0,1,2,11,221.67,0.0
1,0.156312625250501,0.19834710743116057,27.0,0.14205186020293123,4,4,0.27360308285163776,4,0.1153588195841717,2,True,12.0,1,2,5,146.48,0.0
10,0.156312625250501,0.1448087431693989,28.0,0.14205186020293123,4,4,0.10263929618768329,4,0.1153588195841717,6,False,23.0,2,4,7,214.26,0.0
14,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,4,0.10263929618768329,1,0.1153588195841717,6,False,18.0,1,2,4,190.13,0.0
8,0.156312625250501,0.21420256111757857,15.0,0.24609375,4,2,0.10263929618768329,3,0.1153588195841717,3,False,22.0,1,5,9,192.99,1.0
31,0.1977886977886978,0.21420256111757857,9.0,0.14205186020293123,3,4,0.049019607843137254,4,0.1153588195841717,6,False,23.0,11,15,15,25.0,1.0
9,0.156312625250501,0.1448087431693989,30.0,0.14205186020293123,4,6,0.27360308285163776,3,0.1153588195841717,2,False,17.0,2,2,4,152.05,1.0
21,0.156312625250501,0.1448087431693989,11.0,0.15437987857762359,4,5,0.1549636803874092,4,0.1153588195841717,10,True,13.0,3,15,6,228.33,0.0
14,0.156312625250501,0.1448087431693989,19.0,0.15437987857762359,3,4,0.10263929618768329,5,0.1153588195841717,4,False,13.0,8,8,8,169.48,0.0
28,0.156312625250501,0.1448087431693989,14.0,0.14205186020293123,4,4,0.10263929618768329,1,0.1153588195841717,6,False,16.0,2,2,8,193.54,0.0
5,0.1977886977886978,0.21420256111757857,14.0,0.2280130293159609,4,4,0.1549636803874092,5,0.1153588195841717,4,False,15.0,3,3,12,221.37,0.0
2,0.156312625250501,0.1448087431693989,7.0,0.14205186020293123,4,4,0.27360308285163776,5,0.1153588195841717,3,False,26.0,2,2,3,160.91,0.0
12,0.156312625250501,0.21420256111757857,9.0,0.2280130293159609,4,6,0.10263929618768329,1,0.1153588195841717,4,True,21.0,1,2,4,179.05,0.0
1,0.156312625250501,0.21420256111757857,17.0,0.14205186020293123,3,4,0.10263929618768329,1,0.26674107142857145,3,False,14.0,1,2,3,171.84,1.0
31,0.1977886977886978,0.1448087431693989,22.0,0.15437987857762359,3,4,0.049019607843137254,3,0.1153588195841717,4,True,15.0,0,3,3,282.87,1.0
1,0.1977886977886978,0.1448087431693989,21.0,0.14205186020293123,3,4,0.27360308285163776,3,0.26674107142857145,3,False,17.0,2,2,1,140.14,0.0
1,0.156312625250501,0.19834710743116057,25.0,0.17391304347826086,3,2,0.27360308285163776,5,0.1153588195841717,2,False,18.0,2,2,1,154.56,1.0
1,0.156312625250501,0.19834710743116057,20.0,0.17391304347826086,3,5,0.27360308285163776,5,0.1153588195841717,6,True,16.0,2,3,1,148.35,1.0
19,0.1977886977886978,0.21420256111757857,9.0,0.15437987857762359,4,4,0.10263929618768329,3,0.1153588195841717,6,False,23.0,4,6,8,176.54,0.0
10,0.156312625250501,0.1448087431693989,9.0,0.17391304347826086,4,4,0.10263929618768329,4,0.1153588195841717,6,True,23.0,1,2,1,194.62,0.0
17,0.1977886977886978,0.21420256111757857,9.0,0.15437987857762359,4,4,0.10263929618768329,1,0.1153588195841717,3,False,21.0,6,8,8,181.75,1.0
1,0.1977886977886978,0.1448087431693989,12.0,0.15437987857762359,3,4,0.27360308285163776,1,0.26674107142857145,2,True,15.0,2,2,3,148.79,0.0
3,0.1977886977886978,0.1448087431693989,27.0,0.14205186020293123,3,4,0.27360308285163776,1,0.1153588195841717,3,False,14.0,2,4,11,163.12,1.0
6,0.1977886977886978,0.21420256111757857,17.0,0.2280130293159609,4,4,0.10263929618768329,1,0.26674107142857145,10,False,14.0,2,2,1,171.48,1.0
16,0.1977886977886978,0.1448087431693989,17.0,0.24609375,3,4,0.27360308285163776,3,0.1153588195841717,5,False,23.0,2,4,4,154.36,1.0
21,0.156312625250501,0.1448087431693989,16.0,0.15437987857762359,4,4,0.27360308285163776,3,0.26674107142857145,6,False,13.0,2,3,1,146.05,0.0
20,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,3,4,0.1549636803874092,1,0.1153588195841717,5,False,15.0,2,5,5,210.78,1.0
2,0.1977886977886978,0.19834710743116057,7.0,0.15437987857762359,3,4,0.27360308285163776,1,0.1153588195841717,3,False,16.0,1,3,3,152.06,1.0
3,0.156312625250501,0.1448087431693989,36.0,0.15437987857762359,4,6,0.10263929618768329,3,0.1153588195841717,10,False,18.0,2,2,7,188.84,1.0
16,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,3,4,0.27360308285163776,3,0.26674107142857145,6,False,14.0,2,2,1,164.68,1.0
1,0.156312625250501,0.21420256111757857,9.0,0.2280130293159609,3,5,0.10263929618768329,4,0.26674107142857145,9,True,13.0,3,3,6,224.07,1.0
20,0.156312625250501,0.21420256111757857,10.0,0.24609375,3,2,0.049019607843137254,5,0.1153588195841717,4,False,13.0,2,4,9,257.25,0.0
1,0.156312625250501,0.21420256111757857,30.0,0.14205186020293123,3,5,0.10263929618768329,3,0.1153588195841717,3,False,22.0,5,6,9,160.4,0.0
3,0.156312625250501,0.19834710743116057,13.0,0.14205186020293123,3,5,0.27360308285163776,4,0.1153588195841717,3,False,12.0,2,2,1,153.04,1.0
17,0.156312625250501,0.1448087431693989,13.0,0.14205186020293123,3,5,0.07575757575991829,3,0.1153588195841717,9,False,20.6,4,7,15,318.92,0.0
22,0.156312625250501,0.1448087431693989,17.0,0.15437987857762359,4,5,0.07575757575991829,4,0.1153588195841717,6,False,21.0,4,13,10,321.65,1.0
1,0.1977886977886978,0.1448087431693989,31.0,0.15437987857762359,4,5,0.27360308285163776,1,0.26674107142857145,3,True,25.0,2,2,1,149.39,1.0
10,0.156312625250501,0.21420256111757857,17.0,0.15437987857762359,4,4,0.1549636803874092,4,0.1153588195841717,7,False,22.0,1,2,8,198.14,0.0
1,0.1977886977886978,0.1448087431693989,22.0,0.15437987857762359,4,5,0.27360308285163776,5,0.1153588195841717,2,False,20.0,8,8,4,172.74,0.0
13,0.156312625250501,0.1448087431693989,26.0,0.17391304347826086,3,4,0.10263929618768329,1,0.1153588195841717,10,False,15.0,2,3,3,164.02,1.0
29,0.156312625250501,0.1448087431693989,9.0,0.24609375,4,5,0.27360308285163776,1,0.1153588195841717,10,False,21.0,1,2,5,151.62,1.0
2,0.156312625250501,0.21420256111757857,10.0,0.14205186020293123,4,4,0.27360308285163776,4,0.1153588195841717,3,False,20.0,2,2,1,153.56,0.0
1,0.156312625250501,0.21420256111757857,16.0,0.14205186020293123,3,4,0.27360308285163776,1,0.26674107142857145,3,False,14.0,1,2,1,135.81,1.0
1,0.156312625250501,0.1448087431693989,14.0,0.15437987857762359,4,4,0.27360308285163776,4,0.26674107142857145,3,True,24.0,2,2,1,149.72,1.0
10,0.156312625250501,0.21420256111757857,17.0,0.24609375,4,5,0.10263929618768329,3,0.1153588195841717,3,True,14.0,2,2,8,181.73,0.0
5,0.156312625250501,0.1448087431693989,27.0,0.15437987857762359,3,4,0.10263929618768329,3,0.1153588195841717,3,False,12.0,1,2,3,166.97,1.0
8,0.156312625250501,0.21420256111757857,11.0,0.15437987857762359,4,4,0.1549636803874092,1,0.1153588195841717,4,True,14.0,1,2,8,222.13,1.0
3,0.156312625250501,0.1448087431693989,14.0,0.15437987857762359,3,4,0.27360308285163776,5,0.26674107142857145,5,False,15.0,1,2,3,145.62,1.0
11,0.156312625250501,0.1448087431693989,14.0,0.14205186020293123,4,4,0.10263929618768329,5,0.1153588195841717,7,True,23.0,1,2,5,167.84,1.0
9,0.156312625250501,0.1448087431693989,23.0,0.17391304347826086,3,5,0.10263929618768329,4,0.1153588195841717,2,True,12.0,2,2,3,172.88,0.0
19,0.156312625250501,0.1448087431693989,32.0,0.15437987857762359,4,5,0.10263929618768329,1,0.1153588195841717,2,False,14.0,1,4,9,184.06,0.0
10,0.1977886977886978,0.19834710743116057,9.0,0.17391304347826086,4,5,0.10263929618768329,1,0.26674107142857145,3,False,22.0,2,2,9,163.86,1.0
14,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,4,4,0.049019607843137254,5,0.1153588195841717,4,False,14.0,10,12,17,293.23,1.0
1,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,5,0.27360308285163776,3,0.1153588195841717,3,True,14.0,1,2,1,154.33,0.0
1,0.156312625250501,0.21420256111757857,9.0,0.14205186020293123,3,2,0.10263929618768329,3,0.26674107142857145,2,False,15.0,1,2,8,190.0,0.0
22,0.1977886977886978,0.1448087431693989,29.0,0.14205186020293123,3,4,0.049019607843137254,1,0.1153588195841717,5,False,15.8,1,5,8,296.74,0.0
18,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,4,2,0.10263929618768329,5,0.1153588195841717,4,False,16.0,3,3,3,175.33,1.0
1,0.1977886977886978,0.1448087431693989,23.0,0.24609375,3,6,0.27360308285163776,5,0.1153588195841717,3,True,24.0,4,4,1,148.07,1.0
20,0.156312625250501,0.1448087431693989,31.0,0.15437987857762359,4,4,0.27360308285163776,1,0.26674107142857145,3,False,17.0,1,2,1,150.87,1.0
10,0.156312625250501,0.21420256111757857,24.0,0.2280130293159609,3,5,0.10263929618768329,4,0.1153588195841717,4,False,17.0,2,2,4,180.07,1.0
15,0.156312625250501,0.21420256111757857,15.0,0.2280130293159609,3,4,0.10263929618768329,4,0.1153588195841717,7,False,22.0,2,2,5,168.93,0.0
16,0.156312625250501,0.1448087431693989,13.0,0.14205186020293123,3,4,0.1549636803874092,5,0.1153588195841717,11,False,14.0,4,7,8,258.48,1.0
