Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
1.0,17.707075238195,3.0,4,5,3,False,16.47138349213,1.0,2.0,7.585849523610001,167.177138349213,0.0,1.0,0.7643082539350002,0.0,0.23569174606499976,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23569174606499976,0.7643082539350002,True
0.0,14.910554920670407,2.0,3,5,6,True,11.0,0.6337585637201772,1.0,2.535034254880709,126.21840822117137,0.36624143627982275,0.6337585637201772,1.0,0.0,0.0,0.36624143627982275,0.6337585637201772,0.0,0.0,0.0,0.6337585637201772,0.36624143627982275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
2.3709243233355988,31.0,2.0,4,4,5,True,20.0,0.09213386953748404,2.0,2.0,123.13,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,12.0,3.0,2,3,4,True,15.948589746889484,1.0,2.0,3.6838034177035053,149.28838034177033,1.0,0.0,1.0,0.0,0.0,0.3161965822964946,0.0,0.6838034177035054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
8.118146730565396,33.941533378975286,3.4116933242049434,3,4,4,True,14.646773296819774,4.353226703180226,6.696208116637985,6.29476008215551,249.0272752105565,1.0,0.0,0.5883066757950567,0.0,0.4116933242049433,0.0,0.0,1.0,0.0,0.0,0.4116933242049433,0.5883066757950567,0.5883066757950567,0.4116933242049433,0.0,0.0,0.0,0.5883066757950567,0.0,0.4116933242049433,True
2.6829820634171324,32.58508968291434,2.634035873165735,4,4,4,True,14.53614349266294,1.3170179365828676,1.3170179365828676,0.3170179365828676,191.19044416990047,0.0,1.0,0.3170179365828676,0.0,0.6829820634171324,0.3170179365828676,0.0,0.0,0.6829820634171324,0.0,0.0,1.0,0.6829820634171324,0.0,0.3170179365828676,0.0,0.0,0.0,0.3170179365828676,0.6829820634171324,True
1.0,16.0,3.0,4,3,3,False,15.096102797401922,3.0,3.0,3.0,152.50135074823382,0.0,1.0,0.0,0.5480513987009608,0.45194860129903924,0.0,0.5480513987009608,0.0,0.45194860129903924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5480513987009608,0.45194860129903924,True
18.56891227427663,14.0,3.427564909710652,4,3,7,False,12.858652635434023,7.0,9.141347364565977,8.427564909710652,148.68194189604756,0.0,1.0,1.0,0.0,0.0,0.286217545144674,0.713782454855326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.286217545144674,0.0,0.713782454855326,0.286217545144674,0.713782454855326,0.0,True
0.0,9.0,2.100332554707827,3,2,2,True,12.899667445292174,0.10033255470782687,1.0,0.0,114.34949550651466,0.10033255470782687,0.8996674452921731,0.8996674452921731,0.0,0.10033255470782687,0.10033255470782687,0.0,0.8996674452921731,0.0,0.0,0.10033255470782687,0.8996674452921731,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,10.624101544181837,3.375898455818162,4,5,2,False,21.127695367454486,1.6241015441818376,2.0,2.5035938232726496,155.21490900800543,0.3758984558181624,0.6241015441818376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
13.3806568142561,12.6193431857439,3.539781061914633,4,3,7,True,12.460218938085367,1.539781061914633,5.698905309573165,8.0,150.6571752601144,0.539781061914633,0.46021893808536696,0.46021893808536696,0.0,0.539781061914633,0.539781061914633,0.0,0.46021893808536696,0.0,0.0,0.539781061914633,0.46021893808536696,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
0.0,31.0,2.399979804659394,3,2,3,True,22.245021298446645,0.43874467538833906,1.438744675388339,1.438744675388339,125.83525066462819,0.0,1.0,1.0,0.0,0.0,0.43874467538833906,0.0,0.5612553246116609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.4225137290938743,12.577486270906126,3.0,3,3,2,False,18.0,0.4225137290938743,1.4225137290938743,1.8450274581877486,148.99478035434663,0.4225137290938743,0.5774862709061257,1.0,0.0,0.0,0.4225137290938743,0.0,0.5774862709061257,0.0,0.0,0.4225137290938743,0.5774862709061257,0.0,0.0,0.5774862709061257,0.0,0.4225137290938743,0.0,0.5774862709061257,0.4225137290938743,True
1.0,9.710724903636791,3.355362451818396,4,3,7,False,17.644637548181603,2.289275096363208,2.644637548181604,2.355362451818396,167.08583123512622,0.3553624518183959,0.6446375481816041,1.0,0.0,0.0,0.6446375481816041,0.3553624518183959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.608517889798498,34.8255536693955,3.608517889798498,4,5,8,True,18.434071559193992,1.391482110201502,2.0,1.391482110201502,191.82004088534634,0.3914821102015019,0.6085178897984981,0.6085178897984981,0.0,0.3914821102015019,0.6085178897984981,0.0,0.0,0.3914821102015019,0.0,0.3914821102015019,0.6085178897984981,0.0,0.0,1.0,0.0,0.0,0.6085178897984981,0.0,0.3914821102015019,True
0.0,15.190748077307777,2.0,4,5,8,False,11.0,0.468142520311826,1.0,0.0,125.61000000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,30.467047100873465,4.0,4,4,3,False,13.066619112390818,1.0,2.0,5.270089102881615,211.8462667794875,0.933380887609183,0.06661911239081697,0.933380887609183,0.0,0.06661911239081697,0.0,0.933380887609183,0.0,0.06661911239081697,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06661911239081697,0.933380887609183,True
0.7709746090752037,9.0,3.7709746090752034,3,4,3,False,13.0,1.7709746090752037,1.7709746090752037,1.2290253909247963,139.24605503947623,0.0,1.0,1.0,0.0,0.0,0.22902539092479635,0.0,0.7709746090752037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22902539092479635,0.7709746090752037,True
1.0,30.57150689386591,4.0,4,3,10,True,16.285753446932954,1.542849310613409,2.457150689386591,4.085698621226818,176.5085451905549,1.0,0.0,0.0,0.0,1.0,0.4571506893865911,0.0,0.0,0.5428493106134089,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
0.4315281431364426,14.136943713727115,2.863056286272885,3,5,5,True,22.568471856863557,0.4315281431364426,1.4315281431364426,2.136943713727115,137.0648053133669,0.0,1.0,0.4315281431364426,0.0,0.5684718568635574,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5684718568635574,0.0,0.4315281431364426,0.0,0.4315281431364426,0.5684718568635574,True
0.0,6.6671842140875155,2.7777319572480637,3,3,4,True,16.331263143649938,1.0,1.0,2.0,128.7272307933554,0.6671842140875157,0.3328157859124843,0.0,0.0,1.0,0.3328157859124843,0.6671842140875157,0.0,0.0,0.0,0.3328157859124843,0.6671842140875157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
0.0,6.538901726381397,2.9461565515186767,3,3,7,True,19.2694508631907,0.26945086319069855,1.0,3.3472543159534927,127.74941069723265,0.0,1.0,0.26945086319069855,0.0,0.7305491368093014,0.7305491368093014,0.0,0.26945086319069855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26945086319069855,0.7305491368093014,0.0,True
1.0,12.918847177789985,3.3062823925966613,4,3,3,True,13.387435214806677,1.3062823925966616,2.6937176074033387,3.0,161.0884275114297,0.0,1.0,1.0,0.0,0.0,0.30628239259666157,0.6937176074033384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,31.0,4.0,5,5,3,False,13.0,1.8332692400066168,2.0,5.48848256592895,212.22,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
3.4010816544401568,27.635887346120313,2.084813948047217,2,3,5,True,11.121370884626561,0.24274176925312352,1.1213708846265618,1.1213708846265618,122.08099544660854,0.12137088462656176,0.8786291153734382,1.0,0.0,0.0,0.12137088462656176,0.0,0.8786291153734382,0.0,0.0,0.8786291153734382,0.12137088462656176,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
0.49542362640396564,33.01830549438414,3.0,4,4,6,True,18.0,0.49542362640396564,2.0,1.5045763735960342,149.3877915878936,0.5045763735960344,0.49542362640396564,0.49542362640396564,0.0,0.5045763735960344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5045763735960344,0.0,0.49542362640396564,0.0,0.49542362640396564,0.5045763735960344,True
1.0,31.0,3.7414609111390456,4,2,3,True,15.775617266582863,1.7414609111390456,2.0,1.0,136.11019444600754,1.0,0.0,0.0,0.0,1.0,0.0,0.25853908886095456,0.7414609111390454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
18.134245753713056,9.0,3.0,5,2,5,True,15.890980693446297,6.853698301485222,9.98794405519828,9.573150849257388,320.89317358705176,0.0,1.0,0.4268491507426113,0.0,0.5731508492573887,0.0,0.0,0.4268491507426113,0.5731508492573887,0.0,0.5731508492573887,0.4268491507426113,0.0,0.0,0.0,1.0,0.0,0.5731508492573887,0.0,0.4268491507426113,True
0.0,21.0,2.0,3,3,8,False,14.0,0.0,1.0,0.0,148.34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
1.2475968799611774,30.504806240077645,3.7524031200388226,5,2,2,True,14.504806240077645,1.5048062400776454,1.7524031200388226,1.4951937599223546,136.88812707668896,0.7524031200388227,0.2475968799611773,0.2475968799611773,0.0,0.7524031200388227,0.2475968799611773,0.0,0.7524031200388227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.706980461243459,17.879058616269624,3.4139609224869183,4,4,2,True,25.41396092248692,1.0,1.7069804612434591,1.2930195387565409,141.7849996412597,0.706980461243459,0.29301953875654096,1.0,0.0,0.0,0.706980461243459,0.0,0.0,0.0,0.29301953875654096,0.706980461243459,0.29301953875654096,0.0,0.0,0.0,0.0,1.0,0.0,0.29301953875654096,0.706980461243459,True
7.335715817152253,30.114287756203005,3.2214280609492487,4,3,4,True,23.0,1.0,2.0,1.4428561218984979,156.56350010720067,0.7785719390507511,0.22142806094924894,0.7785719390507511,0.0,0.22142806094924894,0.0,0.0,0.7785719390507511,0.22142806094924894,0.0,0.22142806094924894,0.7785719390507511,0.0,0.0,0.0,0.0,1.0,0.0,0.7785719390507511,0.22142806094924894,True
20.0,31.0,4.0,4,1,3,False,17.0,1.0,2.0,1.0,150.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,9.0,3.0,5,5,9,False,12.0,1.7954554068305368,2.0,1.0,150.61,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,10.0,2.5899435185809647,3,5,2,False,19.0,1.0,1.0,0.0,129.73,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.5060185128691373,8.506018512869137,3.012037025738275,4,3,7,True,16.493981487130863,1.4939814871308625,2.0,1.0,144.87251850676782,0.0,1.0,1.0,0.0,0.0,0.49398148713086265,0.0,0.0,0.0,0.5060185128691373,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
13.453647081398834,34.5278117511607,3.2453647081398835,4,3,3,True,13.0,7.4721882488393,10.679362252796913,10.580955981464545,239.71874443589,0.7546352918601166,0.24536470813988343,1.0,0.0,0.0,0.24536470813988343,0.0,0.7546352918601166,0.0,0.0,0.24536470813988343,0.7546352918601166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
0.0,7.79416793851171,2.9564949421752806,3,4,7,True,19.897083969255856,0.897083969255855,1.0,6.4854198462792745,127.16571190859204,0.0,1.0,0.897083969255855,0.0,0.10291603074414502,0.10291603074414502,0.0,0.897083969255855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.897083969255855,0.10291603074414502,0.0,True
1.0,24.536481351484596,3.0,5,1,4,True,13.536481351484595,1.4635186485154053,2.0,2.9270372970308105,148.7880258973266,0.0,1.0,1.0,0.0,0.0,0.5364813514845947,0.46351864851540525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46351864851540525,0.5364813514845947,True
1.0,15.24235686888617,3.378821565556916,4,4,2,True,23.378821565556915,2.0,2.0,2.2423568688861684,148.78202056399095,0.6211784344430843,0.3788215655569157,1.0,0.0,0.0,0.6211784344430843,0.0,0.3788215655569157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
5.0,12.0,4.0,5,5,8,False,18.0,1.5429997807183216,2.0,1.0,146.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
2.1881263837824623,7.811873616217538,3.0,4,1,7,True,12.811873616217538,1.207915744145025,2.207915744145025,3.792084255854975,159.75485221709897,0.0,1.0,0.6039578720725125,0.0,0.3960421279274875,0.6039578720725125,0.0,0.3960421279274875,0.0,0.0,0.3960421279274875,0.6039578720725125,0.0,0.0,0.3960421279274875,0.0,0.6039578720725125,0.0,0.6039578720725125,0.3960421279274875,True
1.0,12.0,3.0,3,3,3,True,16.50686504238759,1.0,2.0,3.49771165253747,149.26977116525373,1.0,0.0,1.0,0.0,0.0,0.5022883474625301,0.0,0.49771165253746985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,15.887821362821173,2.4601393628871633,4,4,5,True,15.460139362887164,0.5398606371128367,1.5398606371128367,0.4601393628871633,124.32089405569191,0.0,1.0,0.4601393628871633,0.5398606371128367,0.0,0.0,0.4601393628871633,0.0,0.0,0.5398606371128367,0.4601393628871633,0.5398606371128367,0.0,0.0,0.0,0.0,1.0,0.4601393628871633,0.5398606371128367,0.0,True
0.4863574819956078,22.486357481995608,3.486357481995608,3,3,4,False,14.459072445986823,0.9727149639912156,1.4863574819956078,1.4590724459868234,179.97097528567483,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4863574819956078,0.5136425180043922,0.5136425180043922,0.0,0.4863574819956078,0.0,0.0,0.0,0.5136425180043922,0.4863574819956078,True
5.22686553125648,27.635820708341974,2.8272273772744256,3,3,2,True,22.0,0.0,1.0,1.1820896458290135,131.48588058718795,0.4089551770854932,0.5910448229145068,0.4089551770854932,0.0,0.5910448229145068,0.0,0.0,0.4089551770854932,0.5910448229145068,0.0,0.5910448229145068,0.4089551770854932,0.0,0.0,0.0,0.0,1.0,0.0,0.4089551770854932,0.5910448229145068,True
1.0,9.0,4.0,5,3,8,True,16.0,1.0,2.0,1.0,145.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
6.914578493773688,15.987796927681956,2.5833698405363625,3,3,2,True,11.0,0.9877969276819555,1.0,1.975593855363911,129.3887992506706,0.012203072318044517,0.9877969276819555,1.0,0.0,0.0,0.012203072318044517,0.0,0.9877969276819555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
2.606229195179092,7.598442701205227,3.401557298794773,5,3,8,True,14.393770804820909,1.4015572987947729,2.0,3.0077864939738648,189.3704448429428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.401557298794773,0.598442701205227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
19.434491652677025,16.280681179365214,2.565508347322974,3,1,3,False,19.47593322141621,0.0,1.0,0.0,125.40074901510881,0.0,1.0,1.0,0.0,0.0,0.0,0.43449165267702616,0.5655083473229738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
3.1485372241988565,31.716179074732953,3.283820925267048,5,4,3,True,13.0,2.0,2.0,4.703543866664934,214.88418615800657,0.28382092526704783,0.7161790747329522,0.28382092526704783,0.0,0.7161790747329522,0.0,0.28382092526704783,0.0,0.7161790747329522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
0.4009706352226735,11.603882540890694,2.4009706352226736,4,1,3,True,12.801941270445347,4.400970635222674,7.400970635222674,5.6038825408906945,158.32410676987448,0.0,1.0,0.4009706352226735,0.0,0.5990293647773265,0.0,0.4009706352226735,0.0,0.5990293647773265,0.0,0.4009706352226735,0.5990293647773265,0.0,0.0,0.5990293647773265,0.0,0.4009706352226735,0.0,0.4009706352226735,0.5990293647773265,True
1.0,29.0,3.0,5,4,3,False,13.0,2.0,2.0,1.0,153.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
0.9590747945640278,15.0,3.9590747945640277,4,3,3,False,12.959074794564028,1.9590747945640277,2.0,1.0409252054359723,144.03836299178255,0.9590747945640278,0.04092520543597222,0.9590747945640278,0.0,0.04092520543597222,0.9590747945640278,0.0,0.04092520543597222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04092520543597222,0.0,0.9590747945640278,True
18.944854456928738,14.342524257178543,3.0,5,3,7,True,15.342524257178543,3.6299029712858264,4.629902971285826,5.1092734714073895,227.27900573108624,0.3425242571785434,0.6574757428214566,1.0,0.0,0.0,0.6574757428214566,0.0,0.3425242571785434,0.0,0.0,0.6574757428214566,0.3425242571785434,1.0,0.0,0.0,0.0,0.0,0.6574757428214566,0.0,0.3425242571785434,True
0.0,16.478829110246508,2.0,4,4,2,True,18.0,0.0,1.0,0.0,124.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.772649016970013,0.22735098302998702,0.0,True
1.0,10.576403137579517,4.0,4,3,7,False,15.729209412738552,1.423596862420483,2.0,3.0,164.52032770151607,0.5764031375795171,0.4235968624204829,1.0,0.0,0.0,0.4235968624204829,0.5764031375795171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4235968624204829,0.0,0.5764031375795171,True
0.0,14.424140767048549,2.1492454788048505,3,4,2,True,11.575859232951451,0.0,1.0,0.0,130.30050699077466,0.7120703835242739,0.2879296164757261,0.7120703835242739,0.0,0.2879296164757261,0.7120703835242739,0.0,0.0,0.2879296164757261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
3.6149502631526547,29.770099473694692,3.229900526305309,4,3,3,True,12.614950263152654,1.2299005263053089,1.6149502631526544,0.6149502631526544,189.62400643685334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38504973684734556,0.0,0.6149502631526544,0.0,0.0,0.0,0.6149502631526544,0.38504973684734556,True
1.0,9.735557226528893,3.0881475911570355,5,2,3,True,12.0,4.0,4.264442773471106,5.142536679780129,227.7114182180305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9118524088429647,0.0,0.0881475911570353,0.0,0.0,0.9118524088429647,0.0881475911570353,0.0,True
12.469721864426319,34.30441902928469,3.0,4,4,5,True,14.278232388286124,1.0,2.063085782556059,0.8608838058569381,233.3174140893711,0.13911619414306187,0.8608838058569381,0.0,0.0,1.0,0.0,0.0,0.13911619414306187,0.8608838058569381,0.0,0.13911619414306187,0.8608838058569381,0.8608838058569381,0.13911619414306187,0.0,0.0,0.0,0.0,0.8608838058569381,0.13911619414306187,True
14.69761619095234,11.30238380904766,3.1007946030158866,4,3,10,True,12.899205396984113,1.1007946030158866,3.5039730150794326,8.0,149.80554152985084,0.1007946030158865,0.8992053969841135,0.8992053969841135,0.0,0.1007946030158865,0.1007946030158865,0.0,0.8992053969841135,0.0,0.0,0.1007946030158865,0.8992053969841135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
1.0,29.512031063707326,3.0,3,3,3,True,19.487968936292674,2.0,2.0,1.0,140.25486929397462,0.2560155318536622,0.7439844681463378,0.0,0.0,1.0,0.0,0.2560155318536622,0.0,0.7439844681463378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,19.178286758187202,3.0,4,3,6,True,13.643426483625596,1.0,4.095617655750397,5.334981769316125,224.77804795099794,0.0,1.0,0.0,0.0,1.0,0.27390441393759923,0.0,0.0,0.7260955860624008,0.0,0.7260955860624008,0.27390441393759923,0.27390441393759923,0.0,0.7260955860624008,0.0,0.0,0.0,0.27390441393759923,0.7260955860624008,True
1.0,26.81407418948236,3.0,4,3,3,True,19.81407418948236,1.4070370947411783,2.0,1.0,148.98346664589317,0.0,1.0,0.40703709474117844,0.0,0.5929629052588216,0.40703709474117844,0.0,0.0,0.5929629052588216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5929629052588216,0.40703709474117844,0.0,True
13.0,6.0,2.0,3,3,4,True,14.0,0.8977873357748004,1.0,0.0,147.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
14.0,7.649995821914028,3.9187505222607464,4,3,8,True,13.162498955478506,1.9187505222607464,2.0,2.1624989554785072,192.3352496448627,1.0,0.0,0.0,0.0,1.0,0.0,0.0812494777392535,0.9187505222607465,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
1.0,14.62974608862774,3.7900846371240866,4,3,3,True,23.37025391137226,2.2099153628759134,2.2099153628759134,1.4198307257518266,150.04117050520014,0.20991536287591328,0.7900846371240867,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20991536287591328,0.7900846371240867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,28.069067814362914,3.0,4,3,3,True,20.930932185637086,1.9769773952123626,2.0,1.0,148.77713700748419,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
1.0,16.302734421976492,3.0,5,4,3,False,13.651367210988246,1.651367210988246,2.0,1.0,138.61961917703178,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.771246668519738,12.686259994440785,3.771246668519738,4,4,3,True,14.313740005559215,1.7712466685197379,2.0,1.2287533314802621,143.83032573292567,0.771246668519738,0.228753331480262,0.0,0.0,1.0,0.0,0.0,0.228753331480262,0.771246668519738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.228753331480262,0.0,0.771246668519738,True
11.621047588042954,9.0,3.625564630279578,6,3,3,True,15.962676692461882,2.87217684860211,3.87217684860211,11.251129260559155,317.0629851248455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.374435369720422,0.0,0.625564630279578,True
1.0,24.068921539367217,3.0,5,1,6,True,13.068921539367219,1.0,2.0,3.862156921265562,148.68516273866078,0.0,1.0,1.0,0.0,0.0,0.06892153936721879,0.9310784606327812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9310784606327812,0.06892153936721879,True
1.0,7.077321065488787,4.0,4,3,5,False,16.0,2.0,2.0,3.0,154.09,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9226789345112127,0.07732106548878726,0.0,True
19.208493932103618,18.853283373430095,3.0,3,3,10,True,17.68725910184457,2.8957530339481905,3.791506067896381,2.791506067896381,149.543475018177,0.1042469660518095,0.8957530339481905,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8957530339481905,0.1042469660518095,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
0.0,15.897665766831079,2.0,2,1,5,True,13.159560368019577,0.8404396319804229,1.0,3.840439631980423,124.35361758527922,0.15956036801957707,0.8404396319804229,1.0,0.0,0.0,0.8404396319804229,0.0,0.15956036801957707,0.0,0.0,0.15956036801957707,0.8404396319804229,0.0,0.0,0.0,0.0,1.0,0.0,0.8404396319804229,0.15956036801957707,True
1.0,16.26794140523286,3.0,3,3,3,False,16.0,1.910686198255713,2.9106861982557133,2.821372396511426,152.39677841154648,0.0,1.0,0.0,0.9106861982557131,0.08931380174428694,0.0,0.9106861982557131,0.08931380174428694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9106861982557131,0.0,0.08931380174428694,True
1.0,22.0,4.0,4,3,3,False,13.0,2.122810781845734,3.0,3.0,151.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1228107818457338,0.8771892181542662,0.0,True
0.0,9.76409396540492,2.5909524613997115,3,5,1,False,19.707718103785243,0.7640939654049188,1.0,0.9436241383803248,130.03431878462766,0.2359060345950812,0.7640939654049188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,20.0,3.0,4,4,7,False,12.0,1.1655205103672897,2.0,1.0,182.65,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
0.0,30.0,2.1863208794941205,1,4,2,True,16.441037361517637,1.0,1.0,0.0,110.96030663746342,1.0,0.0,0.0,0.0,1.0,0.0,0.8136791205058793,0.18632087949412068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.0,7.8374907890024925,3.837490789002492,4,3,4,False,16.0,2.0,2.0,2.674981578004984,153.5813461695778,1.0,0.0,0.16250921099750792,0.0,0.8374907890024921,0.16250921099750792,0.8374907890024921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
