Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,CityTier
False,20.0,7.0,3.0,5,5,4,True,14.0,5.0,2.4,6.0,231.73000000000002,Computer,CC,Male,Fashion,Married,1
False,6.0,13.0,3.0,4,3,3,False,17.0,6.0,6.0,8.0,175.1,Phone,CC,Male,Laptop & Accessory,Single,3
False,28.0,9.0,3.0,4,3,11,False,13.0,1.0,4.0,4.0,260.49,Phone,COD,Female,Fashion,Married,1
False,1.0,10.0,3.0,4,3,2,False,22.0,1.0,2.0,3.0,174.99,Phone,UPI,Female,Laptop & Accessory,Married,3
False,2.0,11.0,3.0,4,3,3,False,16.0,1.0,2.0,5.0,167.21,Computer,CC,Male,Laptop & Accessory,Married,3
False,31.0,17.0,3.0,4,3,2,False,14.0,1.0,2.0,9.0,263.72,Phone,CC,Male,Grocery,Single,3
False,18.0,30.0,4.0,4,4,6,False,13.0,1.0,2.0,3.0,145.42,Computer,CC,Male,Laptop & Accessory,Married,1
True,1.0,13.0,4.0,4,5,6,True,23.0,1.0,2.0,3.0,145.73,Phone,UPI,Male,Phone,Married,2
False,6.0,7.0,4.0,4,5,3,False,14.0,1.0,2.0,1.0,154.56,Phone,Debit Card,Male,Phone,Single,1
True,1.0,13.0,4.0,5,1,3,True,19.0,1.0,2.0,1.0,154.26,Computer,Debit Card,Female,Phone,Single,1
False,8.0,13.0,3.0,4,3,3,False,15.0,1.0,3.0,11.0,173.09,Phone,UPI,Female,Laptop & Accessory,Single,1
False,11.0,9.0,4.0,5,1,7,False,15.0,2.0,2.0,1.0,176.63,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,31.0,9.0,3.0,5,1,11,False,14.4,1.0,3.0,3.0,313.44,Computer,UPI,Female,Others,Married,2
False,24.0,7.0,4.0,4,4,5,True,13.8,1.0,2.0,8.0,306.72,Computer,Debit Card,Female,Others,Married,1
True,1.0,12.0,3.0,5,3,3,True,12.0,1.0,2.0,4.0,182.44,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,1.0,14.0,4.0,5,1,3,False,12.0,1.0,3.0,2.0,153.89,Phone,CC,Male,Phone,Married,1
False,1.0,22.0,3.0,4,1,3,False,16.0,2.0,2.0,1.0,153.71,Phone,CC,Female,Phone,Single,1
False,25.0,7.0,2.0,5,5,5,False,21.0,5.0,13.0,9.0,199.84,Computer,CC,Female,Fashion,Single,1
True,1.0,14.0,4.0,6,3,3,True,25.0,2.0,2.0,7.0,185.74,Computer,Debit Card,Male,Laptop & Accessory,Single,1
False,28.0,33.0,2.0,2,1,4,True,15.0,3.0,5.0,5.0,298.28,Computer,UPI,Female,Grocery,Single,2
False,1.0,25.0,3.0,4,3,2,False,13.0,1.0,2.0,3.0,152.74,Phone,Debit Card,Male,Phone,Married,1
False,8.0,13.0,3.0,5,4,8,False,16.0,2.0,2.0,1.0,170.05,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,11.0,10.0,3.0,4,1,4,False,13.0,1.0,2.0,4.0,199.28,Phone,Debit Card,Male,Fashion,Single,3
False,8.0,12.0,3.0,5,5,4,False,13.0,3.0,7.2,9.0,241.31,Phone,CC,Female,Fashion,Single,1
False,10.0,18.0,4.0,4,1,2,False,15.0,1.0,3.0,9.2,222.38,Computer,COD,Female,Fashion,Married,3
False,10.0,10.0,3.0,4,1,7,False,23.0,1.0,2.0,1.0,153.35,Phone,Debit Card,Female,Phone,Married,1
False,17.0,33.0,4.0,4,1,3,True,15.0,2.0,5.0,13.0,294.59,Computer,Debit Card,Male,Grocery,Married,3
False,4.0,30.0,4.0,6,3,3,False,26.0,1.0,2.0,10.0,151.13,Computer,Debit Card,Male,Phone,Married,1
False,7.0,29.0,4.0,4,4,2,False,14.0,1.0,2.0,8.0,186.46,Computer,E wallet,Male,Laptop & Accessory,Married,3
True,20.0,21.0,4.0,4,4,11,True,19.0,4.0,5.0,4.0,174.63,Phone,Debit Card,Female,Phone,Married,1
False,25.0,13.0,3.0,4,3,9,False,19.0,9.0,16.0,16.0,320.37,Phone,Debit Card,Male,Others,Single,1
True,1.0,13.0,4.0,6,3,6,True,19.0,1.0,8.0,8.0,186.72,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,1.0,13.0,3.0,5,4,3,False,20.0,3.0,5.0,4.0,148.68,Phone,UPI,Female,Phone,Married,1
True,21.0,30.0,4.0,4,1,3,False,13.0,8.0,16.0,4.8,228.12,Phone,CC,Female,Fashion,Married,1
True,1.0,29.0,3.0,4,3,3,True,20.0,2.0,2.0,1.0,141.75,Phone,E wallet,Male,Phone,Single,3
False,1.0,9.0,4.0,4,1,2,False,15.0,3.0,3.0,2.0,150.23,Phone,COD,Male,Phone,Married,1
False,23.0,27.0,4.0,4,5,3,False,15.0,6.0,6.0,12.0,190.67,Phone,CC,Female,Laptop & Accessory,Married,1
False,17.0,35.0,4.0,2,3,6,False,13.0,1.0,2.0,3.0,172.39,Computer,CC,Female,Phone,Single,1
False,24.0,19.0,4.0,4,1,6,False,12.0,2.0,3.0,6.4,217.08,Computer,E wallet,Female,Fashion,Single,3
True,1.0,27.0,4.0,6,3,5,True,12.0,1.0,3.0,3.0,170.59,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,15.0,16.0,4.0,4,3,5,True,14.0,1.0,2.0,8.0,206.89,Phone,Debit Card,Male,Fashion,Married,3
False,1.0,32.0,4.0,4,3,3,False,24.0,3.0,6.0,8.0,154.42,Phone,Debit Card,Female,Phone,Married,2
False,10.0,13.0,3.0,4,4,8,False,21.0,1.0,2.0,2.0,174.41,Phone,CC,Male,Laptop & Accessory,Married,1
True,15.0,15.0,3.0,6,1,4,False,16.0,2.0,2.0,4.0,231.5,Computer,Debit Card,Male,Fashion,Single,1
False,13.0,11.0,3.0,5,3,6,False,15.0,6.0,6.0,10.0,184.02,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,1.0,35.0,3.0,5,3,4,False,19.0,2.0,3.0,9.0,211.39,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,4.0,16.0,3.0,4,1,2,True,20.0,5.0,5.0,8.0,188.47,Phone,UPI,Male,Laptop & Accessory,Married,2
True,1.0,16.0,3.0,4,5,9,False,23.0,2.0,2.0,5.0,167.0,Phone,CC,Female,Phone,Single,1
False,19.0,36.0,3.0,4,1,7,False,14.0,2.0,2.0,4.0,159.52,Phone,CC,Male,Phone,Single,1
False,12.0,10.0,3.0,4,3,5,True,21.0,3.0,3.0,3.0,168.17,Phone,COD,Female,Laptop & Accessory,Single,1
False,4.0,25.0,4.0,4,3,3,False,15.0,2.0,2.0,5.0,151.32,Phone,Debit Card,Female,Phone,Single,1
False,6.0,16.0,3.0,6,1,2,False,18.0,1.0,2.0,8.0,171.68,Computer,CC,Male,Laptop & Accessory,Married,3
False,4.0,12.0,3.0,4,5,7,False,15.0,1.0,3.0,31.0,157.04,Phone,COD,Female,Phone,Married,1
False,4.0,9.0,3.0,5,1,2,False,14.0,1.0,2.0,3.0,152.2,Phone,CC,Male,Phone,Single,1
False,15.0,17.0,4.0,5,5,6,False,18.2,3.0,8.0,8.0,296.81,Computer,Debit Card,Male,Grocery,Married,1
False,15.0,16.0,4.0,4,5,4,False,22.0,1.0,2.0,5.0,147.38,Phone,Debit Card,Male,Phone,Married,1
False,1.0,10.0,4.0,4,4,3,False,15.0,2.0,2.0,1.0,139.83,Phone,CC,Female,Phone,Single,1
False,14.0,33.0,3.0,4,4,3,False,12.0,1.0,3.0,14.0,181.05,Computer,CC,Female,Laptop & Accessory,Married,1
False,9.0,7.0,4.0,4,4,3,False,14.0,1.0,2.0,7.0,197.95,Phone,E wallet,Male,Fashion,Married,3
False,27.0,13.0,3.0,4,3,4,True,21.0,1.0,5.0,6.0,148.06,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,19.0,16.0,3.0,4,4,10,False,19.0,2.0,2.0,16.0,148.48,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,6.0,15.0,3.0,4,1,3,False,15.0,3.0,4.0,7.4,214.98,Computer,E wallet,Female,Fashion,Single,3
False,3.0,7.0,3.0,4,3,3,False,14.0,1.0,2.0,10.0,168.19,Computer,COD,Male,Laptop & Accessory,Married,1
False,25.0,14.0,3.0,5,3,4,False,18.0,2.0,2.0,1.0,186.32,Phone,CC,Male,Laptop & Accessory,Married,1
False,31.0,16.0,4.0,5,4,6,True,21.0,2.0,2.0,1.0,158.46,Phone,CC,Female,Phone,Married,1
False,14.0,11.0,4.0,5,1,9,False,12.0,2.0,6.0,12.0,233.55,Phone,E wallet,Male,Fashion,Married,3
False,8.0,9.0,4.0,4,3,8,False,19.0,1.0,2.0,3.0,147.31,Computer,E wallet,Female,Phone,Married,3
False,1.0,26.0,4.0,4,1,3,False,25.0,3.0,3.0,3.0,148.23,Phone,CC,Male,Phone,Married,1
False,1.0,16.0,3.0,4,4,8,False,19.0,3.0,3.0,3.0,145.24,Computer,CC,Male,Phone,Married,1
False,2.0,28.0,3.0,4,1,3,False,12.0,1.0,2.0,3.0,152.13,Phone,CC,Male,Phone,Married,1
False,31.0,31.0,3.0,2,1,5,True,17.0,2.0,2.0,1.6,219.39,Phone,Debit Card,Male,Fashion,Married,1
False,1.0,10.0,4.0,5,3,3,True,16.0,1.0,2.0,2.0,150.66,Computer,CC,Male,Phone,Married,1
False,24.0,18.0,3.0,4,4,5,False,16.0,1.0,5.0,5.0,324.26,Phone,Debit Card,Female,Others,Single,1
False,15.0,21.0,3.0,4,3,6,False,13.0,2.0,2.0,9.0,149.51,Phone,Debit Card,Male,Phone,Married,1
False,4.0,12.0,3.0,4,1,4,False,13.0,2.0,8.0,7.8,219.19,Phone,Debit Card,Female,Fashion,Married,3
False,12.0,7.0,3.0,5,1,6,False,23.0,1.0,2.0,6.8,211.86,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,6.0,13.0,3.0,4,3,5,False,21.0,1.0,2.0,5.0,155.38,Phone,Debit Card,Male,Phone,Single,1
False,1.0,24.0,3.0,4,4,2,True,17.0,1.0,2.0,2.0,155.58,Phone,COD,Male,Phone,Married,1
True,1.0,7.0,4.0,6,5,2,False,22.0,2.0,2.0,1.0,148.25,Computer,COD,Female,Phone,Single,3
False,10.0,10.0,2.0,4,4,6,False,13.0,3.0,8.0,3.0,145.88,Computer,CC,Male,Phone,Single,1
False,4.0,16.0,4.0,4,5,3,False,12.0,6.0,7.0,11.0,155.72,Computer,CC,Male,Laptop & Accessory,Married,1
False,19.0,11.0,2.0,4,5,6,True,12.0,1.0,2.0,4.0,175.06,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,30.0,15.0,4.0,4,5,6,True,19.0,3.0,3.0,3.0,167.57,Phone,Debit Card,Female,Phone,Married,1
False,7.0,9.0,3.0,4,1,2,False,15.0,2.0,2.0,3.0,150.0,Phone,Debit Card,Male,Phone,Single,1
True,1.0,9.0,3.0,5,1,3,False,23.0,2.0,2.0,1.0,136.02,Phone,Debit Card,Male,Phone,Single,1
False,20.0,7.0,4.0,4,5,3,False,26.0,9.0,16.0,7.8,229.53,Phone,E wallet,Female,Fashion,Married,3
False,12.0,16.0,4.0,4,1,3,False,13.0,2.0,3.0,2.0,147.88,Phone,Debit Card,Female,Phone,Single,1
False,5.0,19.0,4.0,4,1,10,True,24.0,2.0,2.0,3.0,164.29,Phone,CC,Female,Phone,Married,1
False,8.0,34.0,4.0,4,4,4,False,16.0,1.0,2.0,3.0,148.11,Phone,CC,Female,Phone,Single,1
True,5.0,27.0,4.0,4,4,3,True,23.0,1.0,2.0,3.0,156.4,Phone,E wallet,Female,Phone,Single,3
False,24.0,7.0,3.0,5,3,4,False,16.0,2.0,2.0,3.0,161.9,Phone,CC,Male,Phone,Married,1
False,27.0,20.0,3.0,2,5,3,False,12.0,2.0,2.0,4.0,169.5,Phone,CC,Female,Laptop & Accessory,Married,1
False,7.0,21.0,4.0,4,4,3,False,14.0,2.0,2.0,7.0,152.56,Phone,CC,Female,Phone,Married,1
False,14.0,11.0,3.0,4,3,3,False,18.6,2.0,10.0,10.0,315.33,Phone,CC,Female,Others,Married,1
False,29.0,21.0,4.0,2,4,10,False,19.2,3.0,3.0,16.0,312.22,Phone,CC,Male,Others,Single,1
False,8.0,9.0,3.0,5,3,3,False,18.0,1.0,2.0,4.0,220.47,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,25.0,10.0,4.0,4,4,5,False,19.0,1.2,2.0,1.0,262.34,Phone,CC,Female,Grocery,Single,1
False,26.0,7.0,4.0,5,3,2,False,15.0,8.0,12.0,10.0,324.99,Phone,Debit Card,Male,Others,Married,1
False,1.0,16.0,5.0,4,4,3,False,17.0,1.0,2.0,4.0,147.79,Phone,CC,Female,Phone,Single,1
True,1.0,30.0,3.0,5,3,5,True,14.0,2.0,2.0,2.0,184.16,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,17.0,14.0,3.0,2,1,6,False,15.0,2.0,3.0,3.0,145.89,Computer,CC,Male,Phone,Married,1
False,19.0,9.0,4.0,5,1,11,False,14.4,2.0,12.0,9.0,292.92,Computer,CC,Male,Grocery,Married,1
False,11.0,28.0,4.0,2,5,3,True,13.0,2.0,2.0,8.0,160.64,Phone,Debit Card,Male,Phone,Married,1
False,9.0,9.0,3.0,4,4,7,False,12.0,1.0,2.0,3.0,169.25,Computer,CC,Female,Laptop & Accessory,Single,1
False,16.0,28.0,3.0,4,3,4,False,17.0,1.0,2.0,3.0,177.65,Computer,CC,Female,Laptop & Accessory,Married,1
False,12.0,9.0,3.0,4,3,11,False,15.0,2.0,2.0,1.0,190.53,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,12.0,36.0,3.0,4,1,5,False,19.0,1.0,2.0,8.0,187.61,Phone,COD,Male,Laptop & Accessory,Married,1
False,1.0,7.0,3.0,5,5,7,False,20.0,3.0,3.0,1.0,167.98,Computer,COD,Male,Laptop & Accessory,Married,1
False,23.0,25.0,4.0,4,1,3,True,16.0,1.0,2.0,8.0,193.04,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,8.0,17.0,3.0,4,3,3,True,18.0,3.0,3.0,1.0,163.15,Computer,CC,Male,Phone,Married,1
False,14.0,26.0,2.0,4,1,10,True,16.0,4.0,4.0,8.0,152.41,Phone,CC,Male,Laptop & Accessory,Married,1
True,2.0,36.0,4.0,4,5,9,True,20.0,2.0,2.0,1.0,191.73,Phone,CC,Male,Laptop & Accessory,Married,1
True,1.0,34.0,3.0,4,1,3,False,23.0,1.0,2.0,10.0,201.39,Phone,E wallet,Female,Fashion,Married,3
False,1.0,12.0,3.0,2,4,3,True,17.0,3.0,3.0,3.0,148.28,Phone,Debit Card,Male,Phone,Married,1
False,10.0,25.0,4.0,4,1,3,False,14.0,1.0,2.0,8.0,146.53,Computer,CC,Female,Phone,Single,1
False,14.0,16.0,4.0,5,1,11,False,15.0,1.0,2.0,3.0,173.76,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,20.0,7.0,4.0,4,5,9,False,17.0,1.0,2.0,6.6,218.96,Phone,CC,Male,Fashion,Married,1
True,1.0,11.0,3.0,6,1,3,False,12.0,7.0,10.0,7.6,229.0,Phone,CC,Male,Fashion,Married,3
False,4.0,7.0,3.0,5,3,3,False,23.0,5.0,6.0,5.4,209.74,Computer,Debit Card,Male,Fashion,Single,1
False,1.0,27.0,3.0,4,3,3,False,15.0,2.0,2.0,6.0,224.81,Computer,Debit Card,Female,Laptop & Accessory,Single,3
False,25.0,15.0,3.0,5,4,7,False,17.0,3.0,8.4,8.0,249.89999999999998,Phone,Debit Card,Male,Fashion,Married,1
True,1.0,10.0,3.0,4,5,7,True,12.0,1.0,2.0,5.0,151.57,Phone,COD,Female,Phone,Single,1
False,15.0,13.0,4.0,4,1,5,True,19.0,1.8,2.0,1.0,260.91,Phone,Debit Card,Female,Fashion,Single,3
True,1.0,33.0,3.0,5,5,7,False,16.0,2.0,2.0,2.0,191.96,Computer,E wallet,Female,Laptop & Accessory,Single,3
True,1.0,7.0,3.0,4,3,2,False,15.0,1.0,2.0,6.0,145.58,Phone,COD,Male,Phone,Single,1
False,19.0,13.0,3.0,5,1,8,False,13.0,6.0,13.0,7.8,213.65,Computer,CC,Female,Fashion,Single,3
False,28.0,10.0,3.0,4,5,4,False,15.0,2.0,2.0,6.0,184.4,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,10.0,12.0,4.0,4,4,10,False,17.0,3.0,4.0,8.0,184.14,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,7.0,11.0,3.0,5,4,8,False,22.0,1.0,2.0,2.0,151.22,Phone,CC,Female,Phone,Married,1
False,11.0,18.0,3.0,4,1,3,True,15.0,2.0,3.2,8.0,246.85000000000002,Computer,UPI,Male,Fashion,Married,1
False,12.0,10.0,4.0,4,3,2,False,13.0,2.0,6.0,11.4,231.08999999999997,Phone,Debit Card,Male,Fashion,Married,3
False,5.0,7.0,3.0,6,3,2,False,13.0,1.0,2.0,5.0,168.45,Computer,CC,Male,Laptop & Accessory,Married,1
False,31.0,10.0,4.0,5,1,5,False,18.0,1.0,2.0,1.0,146.77,Phone,Debit Card,Male,Phone,Married,1
False,11.0,11.0,3.0,4,1,6,False,18.0,4.0,6.0,9.0,152.93,Computer,E wallet,Male,Phone,Married,3
False,3.0,7.0,3.0,4,1,3,False,15.0,5.0,5.0,2.0,204.18,Computer,CC,Female,Fashion,Married,3
False,9.0,7.0,4.0,4,3,3,False,15.0,2.0,2.0,6.8,212.89,Computer,E wallet,Female,Fashion,Single,3
True,1.0,25.0,3.0,5,1,3,True,14.0,1.0,2.0,2.0,148.89,Phone,CC,Male,Phone,Single,1
False,26.0,9.0,3.0,5,1,9,False,16.0,3.0,3.0,3.0,157.12,Phone,Debit Card,Female,Phone,Single,1
False,16.0,11.0,3.0,4,1,3,False,20.6,1.0,12.0,16.0,317.32,Phone,COD,Male,Others,Married,1
False,31.0,13.0,3.0,4,3,10,False,18.0,1.0,3.0,3.0,147.67,Phone,CC,Male,Phone,Married,2
False,24.0,7.0,4.0,4,1,5,False,14.4,2.0,2.0,7.0,320.17,Phone,CC,Female,Others,Married,3
True,1.0,21.0,3.0,4,1,7,True,14.0,2.0,2.0,5.0,149.36,Phone,CC,Male,Phone,Married,1
False,17.0,23.0,4.0,4,1,7,True,23.0,0.6,2.0,10.0,285.64,Phone,E wallet,Female,Grocery,Married,3
True,1.0,9.0,3.0,4,5,9,False,21.0,2.0,2.0,8.0,152.07,Phone,Debit Card,Female,Phone,Married,1
False,26.0,9.0,4.0,5,3,3,True,19.2,2.0,16.0,13.0,315.68,Computer,Debit Card,Male,Others,Single,3
False,6.0,11.0,3.0,4,4,4,False,12.0,2.0,2.0,3.0,164.31,Phone,Debit Card,Female,Phone,Married,3
True,1.0,7.0,4.0,5,3,2,True,15.0,1.0,2.0,3.0,162.3,Phone,Debit Card,Male,Phone,Single,1
False,13.0,7.0,4.0,4,3,9,False,15.0,2.0,2.0,3.0,147.32,Phone,CC,Female,Phone,Married,1
False,6.0,33.0,4.0,4,1,2,False,19.0,3.0,3.0,3.0,169.65,Computer,E wallet,Male,Laptop & Accessory,Married,3
False,15.0,26.0,3.0,4,5,4,False,17.0,1.0,2.0,1.0,155.72,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,14.0,31.0,4.0,4,1,3,False,18.0,3.0,5.0,8.0,158.19,Phone,COD,Male,Laptop & Accessory,Married,1
False,19.0,7.0,4.0,2,1,2,False,16.6,2.0,2.0,8.0,317.02,Phone,UPI,Male,Others,Married,1
False,5.0,10.0,4.0,4,3,11,False,13.0,3.4,3.0,3.0,261.75,Computer,CC,Male,Fashion,Married,1
False,7.0,12.0,4.0,5,1,3,False,14.0,1.0,2.0,3.0,154.11,Phone,Debit Card,Female,Phone,Married,1
False,8.0,9.0,3.0,5,5,8,False,14.0,1.0,6.0,10.0,184.57,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,11.0,7.0,3.0,5,5,4,False,15.0,1.0,2.0,3.0,164.2,Phone,CC,Female,Phone,Married,1
False,19.0,14.0,4.0,2,3,6,False,18.0,2.0,2.0,3.0,189.34,Computer,Debit Card,Male,Laptop & Accessory,Married,1
True,1.0,17.0,4.0,4,3,8,False,12.0,1.0,2.0,9.0,225.48,Computer,CC,Male,Fashion,Married,1
False,13.0,9.0,4.0,4,3,2,False,26.0,7.0,10.0,9.0,234.38,Computer,COD,Female,Fashion,Single,1
False,3.0,22.0,3.0,4,1,3,False,20.0,2.0,2.0,6.0,148.4,Phone,Debit Card,Male,Phone,Single,1
False,16.0,24.0,3.0,2,5,5,True,14.0,2.0,2.0,3.0,190.45,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,3.0,27.0,3.0,4,1,4,False,15.0,2.0,2.0,3.0,194.31,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,1.0,7.0,4.0,4,3,2,False,13.0,2.0,2.0,3.0,173.98,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,16.0,9.0,3.0,5,5,2,True,12.0,8.0,8.0,9.0,150.93,Phone,CC,Female,Phone,Married,1
False,14.0,9.0,3.0,4,3,2,False,18.4,4.0,4.0,10.0,319.36,Phone,CC,Male,Others,Married,1
False,25.0,7.0,4.0,4,1,3,False,12.0,2.0,2.0,1.0,152.23,Phone,Debit Card,Male,Phone,Married,1
True,1.0,36.0,4.0,5,4,2,False,12.0,1.0,2.0,5.0,159.79,Computer,CC,Male,Phone,Single,1
False,6.0,14.0,4.0,2,4,3,False,21.0,1.0,2.0,4.0,152.94,Computer,Debit Card,Male,Phone,Married,1
False,12.0,9.0,3.0,5,1,5,False,19.0,2.0,8.0,6.0,177.49,Computer,Debit Card,Male,Laptop & Accessory,Married,3
False,6.0,9.0,3.0,5,5,6,False,14.0,1.0,2.0,5.0,146.76,Phone,COD,Male,Laptop & Accessory,Single,1
False,20.0,9.0,4.0,6,4,5,True,15.0,7.0,8.0,8.0,293.72,Phone,COD,Female,Grocery,Married,3
True,1.0,9.0,4.0,4,3,4,False,12.0,1.0,2.0,1.0,159.85,Phone,Debit Card,Male,Phone,Single,1
False,3.0,9.0,4.0,5,4,4,False,20.0,2.0,2.0,1.0,191.44,Phone,CC,Male,Laptop & Accessory,Married,3
False,5.0,30.0,4.0,5,1,2,False,22.0,1.0,8.0,9.0,180.82,Phone,CC,Male,Laptop & Accessory,Married,1
False,1.0,12.0,3.0,2,5,3,False,13.0,2.0,2.0,6.0,165.0,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,19.0,27.0,4.0,4,1,2,True,15.0,3.0,3.6,11.0,259.96,Phone,CC,Male,Grocery,Married,1
False,10.0,13.0,3.0,4,1,2,False,12.0,2.0,11.0,12.0,157.1,Phone,Debit Card,Male,Phone,Married,1
False,29.0,7.0,3.0,4,5,2,True,16.6,4.0,5.0,14.0,315.45,Phone,CC,Male,Others,Single,1
True,11.0,36.0,3.0,4,4,3,True,13.0,5.0,8.8,10.0,243.49,Computer,Debit Card,Male,Fashion,Married,1
False,2.0,16.0,4.0,4,1,3,False,24.0,2.0,2.0,5.0,145.7,Phone,CC,Male,Phone,Married,1
False,11.0,13.0,4.0,4,1,6,False,15.0,2.0,2.0,2.0,190.02,Phone,CC,Male,Laptop & Accessory,Married,3
False,1.0,10.0,4.0,5,3,3,False,18.0,2.0,2.0,1.0,157.3,Phone,CC,Male,Phone,Single,1
False,11.0,7.0,4.0,4,1,4,True,19.0,3.8,2.0,3.0,261.03,Computer,CC,Female,Fashion,Married,1
False,9.0,29.0,4.0,2,4,9,False,19.0,6.0,8.2,3.0,244.95999999999998,Phone,Debit Card,Female,Fashion,Married,1
False,12.0,14.0,3.0,2,5,3,True,25.0,5.0,8.0,8.0,181.05,Phone,CC,Female,Laptop & Accessory,Married,3
False,1.0,7.0,3.0,4,4,3,False,21.0,2.0,2.0,5.0,188.97,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,24.0,11.0,4.0,4,4,5,False,14.8,1.0,2.0,7.0,316.44,Phone,Debit Card,Male,Others,Married,1
False,27.0,10.0,3.0,4,3,5,True,14.0,2.0,2.0,4.0,300.84,Phone,CC,Male,Grocery,Married,1
False,16.0,7.0,2.0,4,3,3,False,26.0,7.0,12.0,7.0,174.07,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,3.0,9.0,3.0,4,1,3,False,19.0,1.0,2.0,10.0,170.54,Computer,Debit Card,Male,Laptop & Accessory,Single,3
False,29.0,27.0,3.0,4,1,5,True,20.0,1.0,2.0,9.0,179.15,Phone,COD,Male,Laptop & Accessory,Married,1
False,1.0,18.0,3.0,4,5,3,True,14.0,2.0,4.0,4.0,172.41,Computer,CC,Male,Laptop & Accessory,Married,1
False,11.0,7.0,3.0,4,1,3,False,13.0,2.0,6.0,8.0,146.15,Phone,Debit Card,Female,Phone,Single,1
True,8.0,31.0,3.0,4,3,5,True,23.0,1.0,2.0,1.0,156.61,Computer,Debit Card,Male,Phone,Married,1
False,12.0,30.0,3.0,4,1,11,False,15.0,1.0,2.0,3.0,182.45,Phone,Debit Card,Male,Laptop & Accessory,Married,1
True,1.0,23.0,3.0,4,4,4,True,14.0,2.0,2.0,3.0,148.73,Phone,CC,Male,Phone,Married,1
False,2.0,15.0,4.0,4,1,3,False,22.0,2.0,2.0,3.0,158.1,Phone,Debit Card,Female,Phone,Single,1
False,23.0,17.0,3.0,4,5,11,True,14.8,1.0,2.0,3.0,311.65,Computer,Debit Card,Female,Others,Single,1
False,10.0,10.0,2.0,4,4,6,False,13.0,3.0,8.0,8.0,169.85,Phone,COD,Male,Laptop & Accessory,Single,1
False,5.0,12.0,3.0,4,4,3,False,12.0,1.0,3.0,3.0,152.89,Computer,E wallet,Female,Phone,Married,3
True,1.0,11.0,3.0,5,1,3,True,13.0,5.0,8.0,5.0,183.28,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,11.0,16.0,3.0,4,1,3,True,13.0,1.0,2.0,3.0,148.26,Computer,CC,Male,Phone,Married,1
False,16.0,33.0,4.0,4,4,7,False,15.0,4.0,9.2,9.0,260.25,Computer,E wallet,Female,Grocery,Married,3
True,1.0,10.0,3.0,4,3,3,False,14.0,2.0,2.0,1.0,139.2,Phone,Debit Card,Male,Phone,Single,1
False,9.0,23.0,4.0,4,4,2,False,16.0,4.0,7.0,10.0,205.2,Phone,E wallet,Male,Fashion,Married,3
False,10.0,25.0,3.0,2,1,6,False,19.0,2.0,2.0,1.0,161.88,Computer,Debit Card,Male,Phone,Married,1
False,25.0,9.0,3.0,6,4,7,False,19.0,1.0,2.0,3.0,179.82,Phone,CC,Male,Laptop & Accessory,Married,1
False,15.0,9.0,3.0,4,4,3,False,20.0,0.4,2.0,5.0,285.15,Phone,Debit Card,Male,Grocery,Single,3
False,1.0,17.0,4.0,5,3,3,False,13.0,1.0,2.0,1.0,137.0,Phone,CC,Female,Phone,Single,3
False,2.0,23.0,4.0,2,5,2,False,20.0,1.0,2.0,8.0,181.61,Phone,CC,Male,Laptop & Accessory,Single,1
False,5.0,14.0,4.0,2,1,6,False,12.0,4.0,8.0,8.0,194.29,Phone,COD,Male,Laptop & Accessory,Married,3
False,13.0,7.0,3.0,2,1,2,False,18.0,2.0,4.0,7.4,221.13,Phone,CC,Male,Fashion,Married,1
False,10.0,31.0,3.0,4,4,9,False,16.0,2.0,2.0,9.0,181.74,Computer,Debit Card,Female,Laptop & Accessory,Married,1
