Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
False,12,Phone,3,9.0,E wallet,Male,3,4,Fashion,4,Single,9,False,17.0,2,2,1,198.51
False,17,Computer,1,34.0,Debit Card,Female,3,4,Fashion,5,Married,10,False,12.0,2,4,2,233.2
True,3,Computer,1,9.0,Debit Card,Male,3,4,Grocery,1,Married,9,False,12.0,11,4,6,246.69
False,14,Phone,1,21.0,CC,Male,3,5,Others,3,Single,3,False,18.8,4,5,10,321.26
False,1,Phone,1,7.0,COD,Female,4,5,Phone,4,Single,3,True,12.0,2,3,3,145.7
False,13,Computer,1,16.0,Debit Card,Male,4,4,Laptop & Accessory,4,Single,11,False,16.0,2,2,4,192.82
False,10,Computer,1,25.0,Debit Card,Male,4,4,Laptop & Accessory,1,Single,4,False,21.0,1,2,10,202.79
False,5,Computer,3,27.0,Debit Card,Male,4,2,Phone,1,Married,2,False,13.0,3,3,3,152.91
False,2,Phone,1,9.0,Debit Card,Male,4,5,Phone,4,Married,2,False,18.0,1,2,5,157.01
False,9,Computer,3,18.0,E wallet,Male,3,4,Laptop & Accessory,1,Married,3,False,12.0,2,2,3,174.68
False,23,Phone,3,15.0,COD,Male,3,5,Grocery,4,Married,8,False,18.0,2,8,4,256.2
False,8,Computer,1,9.0,Debit Card,Male,4,4,Laptop & Accessory,3,Single,4,False,12.0,2,2,3,165.33
False,3,Computer,1,17.0,Debit Card,Female,4,4,Phone,4,Married,2,False,15.0,1,2,2,157.91
False,16,Phone,1,36.0,CC,Male,3,6,Laptop & Accessory,1,Single,6,False,20.0,2,2,1,167.72
False,3,Phone,1,15.0,CC,Male,4,5,Laptop & Accessory,1,Married,3,True,16.0,2,2,3,175.56
False,12,Phone,2,7.0,UPI,Male,3,2,Phone,3,Married,3,False,14.0,4,6,1,153.44
False,2,Computer,1,13.0,Debit Card,Male,3,5,Phone,3,Married,3,True,15.0,2,2,3,152.03
True,1,Computer,1,15.0,CC,Male,4,4,Phone,3,Single,3,False,13.0,2,2,1,144.04
True,1,Phone,3,16.0,E wallet,Female,4,4,Laptop & Accessory,5,Single,5,True,18.0,1,2,4,207.24
False,15,Phone,1,19.0,Debit Card,Male,3,4,Phone,1,Married,5,True,12.0,2,2,1,172.66
True,1,Computer,1,22.0,CC,Male,4,4,Phone,3,Married,3,False,13.0,2,3,3,151.1
False,11,Phone,1,32.0,CC,Female,3,5,Laptop & Accessory,1,Married,9,False,14.0,2,2,4,182.31
False,1,Phone,1,13.0,Debit Card,Male,3,5,Phone,3,Married,3,False,14.0,2,3,3,150.39
False,8,Phone,3,16.0,Debit Card,Female,4,4,Laptop & Accessory,3,Married,3,False,21.0,1,2,4,182.14
False,9,Phone,2,15.0,COD,Male,4,4,Phone,3,Single,3,False,18.0,1,2,5,168.23
True,1,Phone,3,30.0,Debit Card,Female,3,5,Fashion,5,Married,3,False,14.0,2,4,11,198.36
False,14,Computer,1,16.0,CC,Female,3,4,Fashion,3,Single,11,False,18.0,2,6,14,259.99
True,6,Computer,3,19.0,Debit Card,Male,3,4,Grocery,5,Single,2,True,13.0,3,14,15,262.58
False,16,Phone,3,11.0,E wallet,Male,3,4,Laptop & Accessory,5,Single,9,False,14.0,2,2,6,176.55
False,9,Phone,1,7.0,CC,Male,3,5,Phone,3,Married,8,False,13.0,2,2,8,147.58
False,1,Phone,1,31.0,CC,Male,3,4,Phone,4,Single,10,False,23.0,1,2,3,160.97
True,1,Phone,1,19.0,Debit Card,Female,4,4,Phone,1,Married,3,True,12.0,2,2,1,150.15
False,1,Phone,1,10.0,CC,Male,3,2,Phone,1,Married,3,False,23.0,2,2,8,169.2
False,4,Phone,3,17.0,E wallet,Male,4,5,Laptop & Accessory,3,Married,3,False,19.0,1,2,5,190.78
False,14,Computer,1,33.0,CC,Female,4,5,Laptop & Accessory,1,Married,5,True,14.0,1,2,1,169.22
False,9,Phone,1,9.0,Debit Card,Male,3,5,Fashion,4,Married,4,False,19.0,3,7,13,227.74
False,8,Computer,1,8.0,CC,Male,4,5,Laptop & Accessory,5,Single,2,False,21.0,1,5,10,178.43
False,9,Computer,1,11.0,UPI,Male,3,5,Phone,1,Married,3,False,14.0,2,3,3,148.76
True,7,Phone,3,16.0,E wallet,Female,3,6,Laptop & Accessory,3,Single,10,False,14.0,1,2,4,178.46
False,6,Computer,3,9.0,Debit Card,Female,4,4,Phone,5,Married,3,False,13.0,2,2,1,153.27
False,30,Phone,1,11.0,COD,Female,4,4,Others,5,Married,6,False,14.0,5,5,3,324.43
False,3,Phone,1,13.0,CC,Female,3,4,Phone,1,Married,3,False,14.0,1,2,9,156.31
False,1,Phone,1,16.0,Debit Card,Male,3,4,Phone,5,Single,3,False,26.0,1,2,1,150.52
False,19,Phone,1,14.0,CC,Female,3,4,Phone,3,Married,6,True,20.0,1,2,3,169.77
False,11,Phone,1,8.0,Debit Card,Female,3,5,Laptop & Accessory,1,Married,3,False,14.0,1,4,12,189.74
False,1,Phone,1,6.0,Debit Card,Male,3,5,Phone,3,Single,3,False,13.0,1,2,3,155.33
True,8,Phone,1,17.0,Debit Card,Male,4,4,Phone,3,Single,3,True,12.0,2,2,3,154.36
False,27,Phone,1,14.0,CC,Female,3,4,Others,3,Married,5,False,17.0,4,5,8,311.06
False,3,Phone,1,22.0,Debit Card,Female,4,6,Phone,1,Married,2,True,19.0,2,2,4,146.68
True,1,Computer,1,10.0,Debit Card,Male,3,5,Phone,1,Married,2,True,12.0,1,2,1,153.53
False,20,Phone,3,9.0,E wallet,Female,4,4,Grocery,5,Married,10,False,16.8,7,16,10,295.48
False,18,Computer,1,24.0,Debit Card,Male,4,6,Phone,3,Single,4,False,14.0,2,2,1,147.9
False,7,Phone,2,9.0,UPI,Male,4,4,Phone,3,Married,3,False,14.0,2,2,5,161.0
True,5,Computer,1,12.0,Debit Card,Male,4,5,Phone,5,Married,8,False,18.0,1,2,1,146.07
False,4,Phone,3,36.0,Debit Card,Male,4,4,Laptop & Accessory,5,Married,10,False,20.0,2,2,4,166.15
False,14,Computer,3,9.0,CC,Male,4,4,Laptop & Accessory,4,Married,7,False,13.0,2,2,1,168.27
False,24,Computer,1,9.0,CC,Female,2,4,Grocery,5,Married,4,False,14.4,1,3,3,303.56
False,2,Phone,1,26.0,CC,Male,4,5,Phone,5,Married,3,False,13.0,2,4,4,156.96
False,20,Phone,1,22.0,Debit Card,Male,3,4,Others,4,Married,7,False,16.6,2,2,4,315.81
False,9,Phone,3,24.0,Debit Card,Male,4,4,Laptop & Accessory,5,Married,5,True,16.0,1,2,8,214.66
True,1,Phone,1,24.0,Debit Card,Female,4,4,Phone,4,Married,3,False,14.0,2,2,1,147.1
False,7,Computer,3,32.0,CC,Female,3,4,Laptop & Accessory,3,Married,3,False,13.0,1,2,2,170.39
False,10,Phone,1,13.0,Debit Card,Male,3,6,Phone,3,Married,3,False,15.0,2,2,8,152.41
False,4,Phone,1,14.0,Debit Card,Male,3,4,Laptop & Accessory,3,Married,3,False,14.0,5,9,10,159.91
False,18,Phone,1,36.0,UPI,Male,3,4,Laptop & Accessory,1,Single,3,False,26.0,7,14,18,170.41
False,1,Phone,3,28.0,E wallet,Male,3,2,Phone,1,Single,3,False,18.0,3,3,3,151.78
False,20,Phone,1,9.0,COD,Male,3,4,Laptop & Accessory,1,Married,4,False,12.0,1,2,5,198.79
False,16,Computer,2,9.0,CC,Male,4,2,Laptop & Accessory,5,Married,9,False,17.0,2,2,4,187.72
False,31,Phone,3,14.0,E wallet,Male,3,2,Laptop & Accessory,1,Married,2,True,19.0,1,2,10,177.2
False,6,Computer,1,20.0,UPI,Female,4,5,Phone,4,Married,3,False,21.0,3,3,3,159.0
False,6,Computer,1,9.0,Debit Card,Female,3,4,Laptop & Accessory,3,Single,6,True,15.0,2,2,8,174.98
False,10,Phone,1,8.0,COD,Female,4,6,Fashion,5,Married,4,True,22.0,8,8,12,227.52
False,7,Phone,1,16.0,CC,Male,3,4,Phone,1,Married,2,False,14.0,1,5,11,152.81
False,14,Phone,3,17.0,COD,Female,3,5,Laptop & Accessory,4,Married,9,False,13.0,2,2,4,193.52
False,1,Phone,3,17.0,Debit Card,Male,3,4,Laptop & Accessory,1,Single,2,False,15.0,2,2,2,174.5
False,4,Phone,1,8.0,CC,Male,4,4,Phone,4,Married,2,True,22.0,4,6,8,160.79
False,16,Computer,1,33.0,CC,Female,3,4,Fashion,5,Married,5,True,18.0,1,1,1,256.91
False,9,Computer,3,15.0,E wallet,Female,4,5,Fashion,1,Married,6,True,12.0,4,5,12,228.77
False,1,Phone,1,21.0,Debit Card,Male,3,4,Phone,5,Married,3,True,15.0,6,7,9,147.35
False,28,Computer,1,8.0,Debit Card,Female,3,4,Fashion,3,Married,9,False,18.0,1,2,2,230.02
False,18,Phone,1,9.0,Debit Card,Female,4,2,Phone,1,Married,3,False,14.0,2,8,8,145.11
True,1,Computer,1,17.0,CC,Female,4,5,Phone,4,Single,3,True,26.0,1,2,1,143.59
False,3,Phone,1,8.0,Debit Card,Female,4,4,Phone,1,Married,3,False,16.0,2,2,3,162.6
False,28,Phone,1,10.0,Debit Card,Male,3,4,Grocery,1,Married,5,False,13.4,1,2,10,302.79
False,5,Phone,1,18.0,CC,Male,4,4,Laptop & Accessory,5,Married,3,True,13.0,2,2,2,193.33
False,5,Phone,1,31.0,CC,Female,4,5,Laptop & Accessory,5,Single,3,False,20.0,2,2,9,193.12
False,31,Phone,3,10.0,Debit Card,Female,3,5,Laptop & Accessory,1,Single,7,False,18.0,1,2,6,176.71
False,17,Phone,1,10.0,Debit Card,Male,4,6,Others,1,Married,5,False,16.6,2,2,8,322.4
False,23,Phone,1,11.0,CC,Male,3,5,Others,3,Married,4,False,14.8,1,2,1,312.11
False,10,Computer,1,10.0,COD,Male,3,4,Phone,4,Married,3,False,13.0,1,2,8,161.92
False,22,Phone,1,9.0,COD,Male,4,2,Phone,4,Single,7,False,12.0,1,2,1,150.59
False,1,Phone,1,11.0,Debit Card,Male,4,4,Phone,3,Married,3,False,12.0,2,2,4,150.17
False,3,Phone,1,14.0,Debit Card,Male,3,4,Laptop & Accessory,1,Married,3,True,12.0,2,2,1,191.23
False,22,Phone,1,8.0,Debit Card,Male,4,5,Others,1,Single,8,False,14.2,2,2,1,307.65
False,3,Phone,1,8.0,Debit Card,Female,3,5,Grocery,1,Married,5,False,15.0,0,2,8,286.24
False,8,Phone,1,27.0,COD,Female,3,2,Phone,3,Married,2,False,18.0,2,2,1,150.85
False,18,Phone,3,12.0,E wallet,Male,3,4,Others,4,Married,9,False,14.4,2,4,11,307.13
False,7,Phone,3,17.0,E wallet,Male,3,2,Fashion,3,Married,2,True,15.0,1,2,9,208.8
False,1,Phone,1,32.0,Debit Card,Female,3,2,Phone,1,Single,3,True,13.0,1,2,2,154.94
False,1,Phone,1,8.0,Debit Card,Male,3,4,Phone,3,Married,3,False,23.0,2,2,2,137.23
True,1,Computer,3,31.0,Debit Card,Male,4,6,Phone,1,Single,3,True,15.0,2,2,1,136.18
False,1,Phone,1,11.0,Debit Card,Male,3,4,Phone,1,Single,3,True,21.0,3,3,3,153.75
True,9,Phone,3,9.0,E wallet,Female,4,6,Others,4,Single,4,True,18.4,2,2,12,313.24
False,29,Computer,1,15.0,CC,Male,3,5,Grocery,4,Married,3,True,16.0,3,16,1,260.77
True,1,Computer,1,17.0,Debit Card,Female,3,5,Phone,3,Single,3,False,21.0,2,3,3,151.25
False,20,Phone,3,11.0,E wallet,Female,3,5,Others,4,Married,4,False,16.6,2,2,9,312.89
False,8,Phone,3,9.0,E wallet,Female,3,4,Laptop & Accessory,5,Single,2,True,13.0,2,2,3,170.38
False,25,Computer,3,16.0,Debit Card,Male,3,4,Others,4,Married,6,True,25.0,7,12,11,323.47
False,31,Phone,1,25.0,CC,Male,4,4,Fashion,1,Single,8,False,13.0,4,6,6,230.12
False,8,Computer,1,26.0,CC,Female,3,4,Laptop & Accessory,4,Married,6,False,14.0,1,6,11,169.44
False,2,Computer,1,8.0,CC,Male,3,4,Phone,3,Single,2,True,12.0,2,2,3,146.54
False,18,Phone,1,11.0,Debit Card,Male,4,2,Others,5,Married,3,False,19.4,3,15,14,316.9
False,8,Computer,2,18.0,Debit Card,Male,3,5,Laptop & Accessory,4,Married,6,False,12.0,1,2,9,169.9
False,9,Phone,1,13.0,Debit Card,Male,4,4,Phone,3,Married,2,True,15.0,2,3,3,160.06
False,16,Phone,1,14.0,CC,Female,4,2,Laptop & Accessory,4,Married,8,True,17.0,1,2,1,148.72
False,17,Phone,3,11.0,E wallet,Female,3,5,Fashion,1,Single,5,False,15.0,11,16,10,227.31
False,10,Phone,1,9.0,Debit Card,Female,3,4,Laptop & Accessory,4,Single,11,True,12.0,5,6,13,179.1
True,8,Phone,1,22.0,CC,Female,4,4,Fashion,1,Married,3,False,12.0,1,2,6,204.78
False,2,Computer,1,9.0,Debit Card,Male,3,5,Phone,1,Married,3,True,13.0,1,3,3,163.67
False,25,Computer,1,13.0,CC,Female,3,5,Phone,3,Single,2,False,15.0,4,8,8,153.38
False,4,Computer,1,16.0,CC,Female,4,4,Laptop & Accessory,3,Single,9,True,19.0,1,2,8,171.95
True,1,Phone,1,14.0,COD,Female,3,4,Phone,3,Married,5,True,14.0,5,8,8,158.39
False,2,Phone,1,8.0,COD,Male,3,4,Phone,5,Single,4,False,12.0,2,2,3,145.8
False,1,Phone,1,8.0,CC,Female,3,4,Phone,4,Single,3,False,19.0,2,3,2,145.96
False,6,Phone,3,15.0,CC,Male,3,2,Laptop & Accessory,1,Married,3,False,16.0,1,2,9,187.09
False,19,Computer,1,32.0,CC,Female,3,4,Others,4,Single,5,False,14.2,1,2,1,305.61
False,13,Phone,1,20.0,CC,Female,4,5,Grocery,4,Married,8,True,17.2,11,16,3,296.23
False,31,Phone,1,30.0,Debit Card,Male,3,4,Phone,3,Married,3,False,13.0,2,3,3,148.72
True,1,Phone,1,14.0,Debit Card,Male,4,4,Laptop & Accessory,3,Married,3,False,19.0,1,2,2,173.83
True,3,Phone,1,30.0,CC,Male,4,4,Phone,5,Single,2,False,14.0,1,2,4,164.04
False,4,Phone,1,13.0,COD,Female,3,5,Laptop & Accessory,1,Married,2,False,13.0,6,7,8,171.27
False,10,Phone,1,17.0,COD,Female,4,4,Fashion,3,Married,5,False,13.0,2,2,8,195.94
False,20,Phone,2,8.0,Debit Card,Female,3,4,Phone,5,Single,8,False,13.0,3,6,8,159.23
False,2,Computer,1,8.0,Debit Card,Female,3,6,Laptop & Accessory,1,Married,2,False,12.0,8,8,6,191.74
False,24,Phone,1,35.0,Debit Card,Female,3,4,Grocery,5,Married,6,True,15.0,1,2,3,293.8
True,4,Phone,3,32.0,E wallet,Male,3,5,Fashion,4,Single,4,True,13.0,2,2,6,215.94
True,16,Phone,3,12.0,Debit Card,Male,4,4,Fashion,4,Single,11,True,20.0,8,8,6,209.46
False,4,Phone,1,24.0,CC,Female,4,4,Fashion,5,Married,3,True,24.0,2,7,9,244.16000000000003
False,13,Phone,1,25.0,Debit Card,Male,3,4,Laptop & Accessory,3,Single,2,False,12.0,2,2,8,170.34
False,5,Computer,3,9.0,Debit Card,Female,3,4,Fashion,3,Married,3,True,20.0,9,10,12,223.52
False,15,Computer,3,17.0,CC,Male,3,6,Laptop & Accessory,4,Single,3,False,14.0,4,12,10,186.51
True,1,Computer,3,8.0,Debit Card,Female,3,4,Phone,4,Single,3,True,12.0,3,3,3,148.02
True,8,Phone,1,10.0,Debit Card,Male,3,4,Phone,5,Married,6,False,13.0,2,2,3,148.62
False,16,Computer,1,9.0,Debit Card,Male,3,4,Grocery,3,Married,2,True,13.2,1,3,11,303.61
False,29,Phone,1,9.0,CC,Female,3,6,Others,3,Married,6,False,18.8,5,10,12,316.87
False,30,Phone,2,15.0,Debit Card,Male,4,4,Others,4,Single,8,False,18.8,3,8,8,322.17
False,14,Computer,1,23.0,Debit Card,Male,4,4,Phone,3,Married,11,False,17.0,2,2,1,160.44
False,8,Phone,1,16.0,Debit Card,Male,3,4,Fashion,1,Married,2,False,12.0,1,2,10,210.0
False,14,Phone,1,9.0,Debit Card,Male,4,4,Laptop & Accessory,1,Single,3,False,14.0,4,9,9,171.61
False,15,Computer,3,8.0,E wallet,Female,4,4,Laptop & Accessory,5,Married,2,False,18.0,1,2,8,166.03
False,9,Computer,1,11.0,Debit Card,Male,3,4,Laptop & Accessory,3,Single,3,True,12.0,2,2,2,167.49
False,25,Phone,2,12.0,Debit Card,Male,3,4,Grocery,4,Married,3,True,12.0,1,2,11,265.26
False,12,Phone,3,9.0,Debit Card,Female,3,4,Laptop & Accessory,5,Married,5,False,16.0,1,2,8,193.93
False,8,Phone,3,22.0,CC,Female,4,4,Laptop & Accessory,5,Single,3,False,13.0,5,10,7,186.25
False,1,Phone,1,26.0,CC,Male,4,4,Phone,1,Married,5,False,12.0,1,2,3,161.69
True,21,Phone,1,14.0,CC,Female,3,5,Fashion,5,Married,9,True,15.0,2,6,4,225.08
False,14,Phone,1,8.0,Debit Card,Male,3,4,Phone,4,Married,5,False,23.0,2,2,4,148.87
False,10,Computer,3,14.0,E wallet,Female,3,2,Laptop & Accessory,5,Married,4,False,17.0,6,7,14,171.39
False,22,Phone,1,11.0,Debit Card,Male,3,4,Fashion,1,Single,3,False,12.0,2,2,9,203.98
False,1,Phone,3,18.0,CC,Female,4,2,Phone,1,Married,10,False,15.0,1,2,1,150.34
False,25,Phone,1,18.0,COD,Female,3,5,Grocery,4,Single,5,False,17.0,1,8,4,256.42
False,1,Computer,1,8.0,Debit Card,Female,4,4,Phone,1,Single,3,False,16.0,2,2,1,141.11
False,9,Phone,1,8.0,CC,Female,3,5,Laptop & Accessory,1,Married,2,False,13.0,1,2,1,178.63
False,1,Computer,3,9.0,Debit Card,Male,3,6,Laptop & Accessory,1,Single,5,False,21.0,1,2,1,175.71
True,19,Phone,3,20.0,E wallet,Male,3,2,Grocery,3,Single,8,True,18.0,0,4,9,261.95
False,30,Phone,1,30.0,Debit Card,Male,4,4,Grocery,4,Married,6,True,13.0,14,3,10,259.02
False,8,Computer,1,33.0,COD,Female,4,5,Phone,3,Married,3,False,21.0,2,2,1,145.29
False,14,Phone,1,9.0,CC,Female,3,2,Laptop & Accessory,3,Married,7,False,21.0,7,12,9,188.77
False,8,Phone,1,36.0,CC,Male,3,4,Laptop & Accessory,3,Married,6,False,14.0,6,8,8,179.29
True,1,Computer,3,9.0,Debit Card,Female,3,5,Phone,1,Single,9,False,15.0,1,2,1,152.85
True,1,Computer,3,25.0,E wallet,Female,4,4,Laptop & Accessory,3,Married,2,True,19.0,1,4,3,171.14
False,12,Computer,1,14.0,Debit Card,Male,3,2,Phone,3,Married,3,False,12.0,1,2,4,151.1
False,8,Phone,1,9.0,COD,Female,4,4,Laptop & Accessory,1,Single,3,False,12.0,5,5,12,191.87
False,2,Phone,3,33.0,Debit Card,Male,3,5,Laptop & Accessory,5,Married,3,False,12.0,2,2,5,172.24
True,1,Phone,1,29.0,CC,Male,4,4,Laptop & Accessory,3,Married,3,True,16.0,6,7,8,186.79
False,13,Phone,3,28.0,Debit Card,Male,3,5,Laptop & Accessory,1,Married,5,True,13.0,1,2,5,186.2
False,25,Computer,3,9.0,E wallet,Male,3,4,Fashion,4,Married,4,False,12.0,4,4,4,230.96
False,15,Computer,1,29.0,Debit Card,Female,4,4,Laptop & Accessory,1,Married,5,True,15.0,3,4,4,179.67
False,11,Phone,1,11.0,Debit Card,Male,3,4,Phone,3,Married,9,True,16.0,2,2,4,154.96
False,7,Computer,3,12.0,Debit Card,Male,4,4,Laptop & Accessory,1,Married,8,False,14.0,2,2,11,224.98
False,6,Phone,3,9.0,E wallet,Male,3,4,Laptop & Accessory,4,Married,2,True,14.0,2,2,3,165.78
False,13,Computer,1,32.0,Debit Card,Male,4,4,Fashion,3,Married,5,False,22.0,1,8,6,234.2
False,1,Phone,3,25.0,Debit Card,Male,4,2,Laptop & Accessory,3,Married,4,False,12.0,2,2,3,187.32
False,26,Computer,1,35.0,CC,Female,3,2,Grocery,3,Married,4,True,12.0,2,1,3,257.47
False,17,Phone,1,13.0,CC,Female,4,5,Laptop & Accessory,3,Single,3,True,15.0,1,2,9,165.81
False,1,Phone,3,17.0,E wallet,Female,4,5,Laptop & Accessory,1,Married,3,True,12.0,2,5,5,182.69
True,1,Phone,1,24.0,Debit Card,Female,3,4,Phone,3,Single,3,True,14.0,5,8,8,148.94
False,1,Phone,1,9.0,CC,Male,3,5,Phone,1,Single,2,False,13.0,2,2,2,164.04
False,16,Phone,2,17.0,UPI,Female,3,4,Grocery,5,Married,2,False,17.2,1,2,10,292.99
False,26,Phone,1,15.0,UPI,Female,3,4,Phone,5,Married,11,False,14.0,2,2,5,154.5
False,11,Phone,1,18.0,CC,Female,4,4,Phone,3,Single,6,False,19.0,2,2,3,161.29
False,9,Computer,1,25.0,Debit Card,Male,3,4,Fashion,1,Single,4,False,12.0,3,3,8,218.62
False,1,Phone,1,8.0,COD,Male,3,4,Phone,1,Married,6,False,12.0,1,2,3,157.29
False,1,Phone,1,14.0,UPI,Male,4,2,Phone,5,Single,2,False,13.0,1,2,8,160.78
False,3,Phone,2,24.0,UPI,Male,3,5,Fashion,5,Single,3,False,14.0,1,2,10,204.88
True,13,Computer,1,35.0,Debit Card,Male,4,5,Laptop & Accessory,5,Single,5,False,21.0,1,2,4,167.84
True,1,Computer,1,21.0,UPI,Female,3,4,Fashion,1,Single,2,True,13.0,5,8,8,200.53
False,28,Phone,1,8.0,CC,Female,3,4,Grocery,1,Single,8,False,14.4,7,13,8,298.28
False,31,Phone,1,8.0,CC,Female,4,4,Others,5,Married,5,True,14.2,2,2,6,322.01
False,29,Phone,1,8.0,CC,Male,3,2,Grocery,1,Married,4,False,14.0,1,2,1,272.32
False,10,Phone,3,10.0,E wallet,Female,4,4,Laptop & Accessory,4,Single,5,True,17.0,1,2,5,217.78
True,1,Computer,3,8.0,Debit Card,Female,3,6,Phone,3,Single,3,False,13.0,1,2,1,138.59
False,4,Phone,3,14.0,E wallet,Female,4,4,Laptop & Accessory,5,Married,9,False,15.0,2,2,3,172.79
False,5,Phone,1,15.0,Debit Card,Female,4,4,Grocery,4,Single,5,False,12.0,0,2,1,289.22
False,8,Computer,1,8.0,UPI,Male,4,4,Phone,5,Married,7,False,15.0,2,2,4,154.96
True,1,Phone,1,15.0,Debit Card,Female,3,5,Phone,4,Single,3,False,13.0,1,2,1,137.61
False,1,Phone,1,18.0,Debit Card,Male,4,4,Phone,5,Married,2,False,15.0,2,2,5,145.99
False,10,Phone,1,11.0,Debit Card,Male,3,5,Laptop & Accessory,1,Single,3,False,17.0,1,2,9,183.1
False,10,Phone,3,23.0,E wallet,Female,4,5,Laptop & Accessory,5,Married,6,False,14.0,2,2,3,181.47
False,21,Phone,1,8.0,COD,Male,4,4,Phone,1,Married,9,False,13.0,2,2,3,159.2
True,1,Phone,3,16.0,Debit Card,Male,4,5,Phone,5,Married,5,False,13.0,3,3,3,169.0
False,11,Computer,1,12.0,COD,Male,3,2,Phone,3,Single,2,False,15.0,1,2,4,160.0
False,30,Phone,1,8.0,Debit Card,Female,3,4,Phone,5,Married,4,False,23.0,1,2,1,145.66
False,21,Phone,1,9.0,CC,Female,3,4,Grocery,3,Married,5,False,13.8,3,6,7,296.69
False,1,Phone,3,11.0,CC,Female,3,4,Laptop & Accessory,3,Married,3,True,13.0,2,2,4,166.62
False,6,Phone,3,14.0,E wallet,Male,4,4,Laptop & Accessory,1,Married,6,False,13.0,1,2,7,217.04
False,8,Phone,1,8.0,Debit Card,Female,3,5,Phone,4,Married,7,False,18.0,2,2,3,157.94
False,15,Phone,1,12.0,CC,Male,3,2,Phone,3,Married,4,True,13.0,1,2,4,146.27
False,14,Computer,1,16.0,UPI,Male,3,4,Laptop & Accessory,3,Married,5,False,12.0,1,2,8,164.75
False,5,Phone,3,15.0,Debit Card,Male,3,4,Fashion,1,Married,3,False,19.0,3,2,10,232.93
True,10,Phone,3,16.0,E wallet,Male,3,4,Fashion,1,Married,6,False,12.0,5,5,10,225.96
True,3,Computer,1,9.0,Debit Card,Female,3,5,Phone,5,Single,4,True,24.0,1,2,1,161.46
True,1,Computer,1,8.0,Debit Card,Female,4,2,Fashion,4,Single,3,False,12.0,2,5,8,199.46
False,19,Phone,1,27.0,CC,Male,4,6,Fashion,5,Married,4,True,19.0,2,6,8,233.51
False,5,Phone,2,15.0,CC,Female,4,2,Phone,4,Single,11,False,19.0,2,2,3,146.09
True,1,Computer,1,9.0,Debit Card,Male,4,4,Phone,1,Married,8,True,14.0,1,3,3,162.22
False,19,Phone,1,36.0,COD,Male,3,4,Fashion,1,Married,6,True,19.0,2,2,2,218.8
False,22,Phone,3,14.0,E wallet,Male,4,4,Laptop & Accessory,5,Married,6,False,12.0,1,3,3,179.86
True,1,Phone,2,16.0,COD,Female,3,4,Phone,3,Married,3,False,16.0,3,3,3,152.42
False,14,Computer,1,15.0,CC,Male,3,5,Fashion,4,Married,4,False,12.0,3,5,9,262.57
False,2,Phone,3,12.0,CC,Male,3,4,Laptop & Accessory,5,Single,2,False,19.0,1,2,4,209.63
False,18,Computer,1,12.0,Debit Card,Male,3,5,Phone,3,Single,5,False,15.0,1,2,4,156.62
False,27,Phone,1,9.0,CC,Male,3,2,Grocery,4,Single,6,False,13.0,4,9,9,290.98
False,23,Phone,1,12.0,COD,Male,4,4,Laptop & Accessory,3,Married,4,False,15.0,1,2,3,191.51
False,14,Phone,1,9.0,CC,Male,4,4,Phone,3,Married,4,False,15.0,2,2,3,148.45
False,18,Phone,1,27.0,Debit Card,Male,3,4,Phone,4,Single,3,False,14.0,2,2,4,159.2
False,7,Computer,3,14.0,CC,Male,3,4,Laptop & Accessory,5,Married,2,False,15.0,2,2,4,168.73
False,8,Phone,3,10.0,UPI,Male,3,6,Laptop & Accessory,5,Single,5,False,19.0,3,4,13,172.59
False,4,Phone,3,23.0,Debit Card,Male,4,4,Laptop & Accessory,3,Married,10,False,16.0,2,3,3,178.01
False,16,Computer,1,16.0,CC,Female,4,4,Phone,1,Single,3,False,14.0,1,6,9,161.73
False,18,Computer,3,8.0,E wallet,Female,4,4,Laptop & Accessory,3,Married,9,False,13.0,1,2,1,172.68
False,4,Computer,1,14.0,COD,Male,4,4,Phone,3,Married,3,False,14.0,1,2,1,137.74
False,31,Phone,1,8.0,Debit Card,Male,4,2,Laptop & Accessory,3,Married,2,False,25.0,2,3,9,174.0
False,23,Phone,1,14.0,Debit Card,Male,3,4,Fashion,4,Married,5,False,15.0,1,2,5,229.66
False,8,Computer,1,22.0,CC,Male,4,4,Grocery,5,Married,9,False,19.4,3,7,10,295.07
True,1,Computer,3,8.0,COD,Male,4,4,Phone,3,Married,5,False,16.0,2,2,3,154.09
True,1,Computer,3,20.0,COD,Female,3,4,Laptop & Accessory,4,Single,7,False,12.0,2,2,1,182.65
True,1,Phone,3,31.0,CC,Female,3,5,Laptop & Accessory,4,Single,2,True,24.0,5,11,11,170.99
False,9,Phone,3,14.0,Debit Card,Male,4,4,Phone,3,Married,3,False,14.0,1,2,1,149.04
True,1,Computer,1,16.0,CC,Male,3,4,Phone,5,Single,4,True,12.0,1,2,1,156.72
False,1,Computer,3,20.0,Debit Card,Female,4,4,Phone,4,Married,3,False,14.0,1,2,1,145.33
False,18,Computer,1,9.0,CC,Male,3,4,Fashion,3,Single,7,True,19.0,3,3,5,227.09
