Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CityTier_1,CityTier_2,CityTier_3
0.0,10.0,25.0,3.0,2,1,6,0.0,19.0,2.0,2.0,1.0,161.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,25.0,9.0,3.0,6,4,7,0.0,19.0,1.0,2.0,3.0,179.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,15.0,9.0,3.0,4,4,3,0.0,20.0,1.3382636817133102,2.0,5.0,285.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,17.0,4.0,5,3,3,0.0,13.0,1.0,2.0,1.0,137.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,23.0,4.0,2,5,2,0.0,20.0,1.0,2.0,8.0,181.61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,14.0,4.0,2,1,6,0.0,12.0,4.0,8.0,8.0,194.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,13.0,7.0,3.0,2,1,2,0.0,18.0,2.0,4.0,6.832304645733852,221.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,10.0,31.0,3.0,4,4,9,0.0,16.0,2.0,2.0,9.0,181.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,6.0,14.0,4.0,5,3,3,0.0,15.0,4.0,5.0,9.0,179.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,12.0,32.0,3.0,5,4,5,0.0,18.0,1.0,2.030239895997439,2.0,245.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,31.0,7.0,3.0,6,3,4,1.0,14.0,2.0,2.0,3.0,181.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,12.0,3.0,4,1,2,1.0,13.0,2.0,2.0,4.0,173.21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,9.0,4.0,5,5,5,0.0,13.0,1.0,2.0,1.0,189.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,19.0,14.0,4.0,4,5,3,0.0,19.0,3.0,10.0,12.0,177.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,9.0,3.0,4,1,2,1.0,19.0,3.0,3.0,3.0,151.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,7.0,12.0,4.0,4,4,8,0.0,12.0,8.0,10.337905474956282,9.0,243.77999999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,17.0,4.0,4,5,3,1.0,15.892875938834376,2.0,12.0,11.0,295.68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,17.0,17.0,3.0,4,1,2,0.0,20.0,1.0,2.0,8.0,149.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,23.0,7.0,3.0,5,3,9,1.0,13.0,1.4549038613216436,2.0,8.0,264.64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,16.0,15.0,3.0,5,4,4,0.0,16.0,8.0,8.0,8.0,174.41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,12.0,3.0,4,4,3,1.0,13.0,1.0,2.0,3.0,149.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,15.0,4.0,5,4,3,1.0,12.0,12.0,12.0,10.0,177.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,9.0,4.0,4,3,3,1.0,12.0,1.0,2.0,5.0,169.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,5.0,14.0,4.0,4,1,6,0.0,13.0,1.0,2.0,8.0,200.47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,6.0,9.0,4.0,2,1,9,0.0,17.0,1.0,2.0,8.0,175.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,9.0,3.0,6,1,7,1.0,14.0,2.0,3.0,3.0,159.64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,35.0,4.0,4,1,3,0.0,14.0,2.0,2.0,10.0,182.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,14.0,3.0,5,3,3,0.0,25.0,8.0,9.0,8.845331581543444,214.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,13.0,14.0,3.0,5,1,3,0.0,16.245663803367634,7.0,14.0,4.0,317.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,3.0,10.0,3.0,4,3,6,1.0,19.0,2.0,2.0,1.0,177.38,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,7.0,17.0,3.0,5,1,5,0.0,15.0,2.0,2.0,2.0,171.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,21.0,12.0,3.0,4,3,6,0.0,15.869434516486127,2.0,2.0,2.0,308.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,17.0,17.0,3.0,5,3,3,0.0,12.0,2.0,2.0,1.0,177.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,7.0,4.0,4,4,2,1.0,14.0,1.0,2.0,5.0,188.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,28.0,27.0,3.0,4,3,5,0.0,13.0,1.0,2.0,4.0,173.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,17.0,14.0,3.0,4,5,10,0.0,17.0,2.0,2.0,4.564187799660352,224.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,19.0,15.0,4.0,4,1,11,0.0,15.0,9.0,10.0,9.0,161.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,7.0,3.0,6,1,4,1.0,23.0,2.0,2.0,3.0,199.57,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,15.0,4.0,6,5,3,1.0,12.0,1.0,2.0,8.0,146.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,16.0,2.0,5,1,2,0.0,18.0,2.0,3.0,3.0,164.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,12.0,2.0,5,3,3,0.0,14.0,2.0,2.0,3.0,186.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,15.0,3.0,4,4,3,0.0,19.0,1.0,2.0,8.0,187.14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,11.0,12.0,4.0,4,1,9,0.0,17.0,2.0,2.0,5.0,188.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,12.0,22.0,4.0,5,1,2,1.0,15.0,3.0,5.573264402271128,10.0,240.10000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,14.0,3.0,4,1,3,1.0,15.0,5.0,5.0,11.0,196.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,3.0,17.0,3.0,5,4,3,1.0,15.0,2.0,2.0,8.0,207.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,9.0,12.0,4.0,4,4,2,0.0,14.0,2.0,2.0,14.0,205.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,33.0,3.0,4,1,3,0.0,13.0,1.0,2.0,3.0,154.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,15.0,13.0,4.0,5,4,8,1.0,16.0,2.0,2.0,3.0,185.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,21.0,11.0,4.0,4,3,5,0.0,20.0,1.0,2.0,1.0,154.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,16.0,30.0,3.0,4,1,4,0.0,15.0,1.3083441011246597,2.0,1.0,284.92,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,3.0,9.0,4.0,4,3,3,0.0,15.0,2.0,2.0,3.0,171.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,16.0,9.0,3.0,4,3,2,1.0,12.0,2.0,2.0,1.0,151.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,6.0,9.0,4.0,4,4,3,0.0,14.0,1.0,2.0,8.0,148.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,22.0,36.0,4.0,4,3,5,0.0,22.0,1.0,2.0593422752972104,1.0,250.04000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,11.0,13.0,3.0,2,5,6,1.0,14.0,7.0,7.0,8.0,184.74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,32.0,3.0,4,3,9,1.0,13.0,3.0,3.0,3.0,172.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,7.0,3.0,4,3,3,0.0,18.0,1.0,8.0,8.0,177.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,16.0,9.0,4.0,5,1,5,0.0,24.0,2.0,2.0,1.0,192.81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,7.0,4.0,5,4,3,1.0,12.0,2.0,2.0,3.0,146.74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,10.0,7.0,3.0,4,1,6,0.0,16.0,2.0,2.0,1.0,191.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,10.0,10.0,3.0,5,1,6,0.0,12.0,1.0,2.0,4.235737585803608,221.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,31.0,7.0,3.0,4,3,4,0.0,12.0,1.0,2.0,3.0,192.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,17.0,3.0,2,3,5,1.0,14.0,1.0,2.0,8.0,147.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,16.0,3.0,4,1,3,0.0,25.0,3.0,3.0,3.0,151.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,12.0,3.0,4,3,3,1.0,14.0,1.0,2.0,1.0,153.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,11.0,17.0,4.0,4,5,8,0.0,21.0,2.0,2.0,4.0,159.52,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,20.0,14.0,2.0,4,3,4,0.0,15.0,2.0,2.0,1.0,177.58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,5.0,11.0,3.0,4,4,3,0.0,19.0,5.0,8.0,8.068360953596102,218.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,24.0,17.0,4.0,5,1,8,0.0,16.0,2.0,2.0,5.203266300760905,229.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,4.0,29.0,4.0,5,3,4,1.0,13.0,2.0,2.0,1.0,188.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,16.0,3.0,5,4,2,1.0,17.0,3.0,3.0,3.0,151.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,19.0,3.0,2,4,3,0.0,16.0,1.0,2.0,1.0,152.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,30.0,3.0,4,1,11,0.0,17.0,1.0,2.0,3.0,147.01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,9.0,16.0,4.0,5,4,11,0.0,20.0,1.0,2.0,1.0,190.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,7.0,3.0,4,4,3,0.0,12.0,1.0,2.0,5.0,163.16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,2.0,16.0,4.0,4,1,3,0.0,17.0,2.0,2.0,8.0,177.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,23.0,14.0,3.0,5,3,10,0.0,25.0,2.0,2.2224644309116375,1.0,234.64999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,25.0,21.0,3.0,4,1,6,0.0,12.0,2.0,2.0,8.0,174.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,10.0,9.0,4.0,4,3,6,0.0,14.0,3.0,3.0,3.0,150.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,26.0,4.0,2,1,10,1.0,14.0,1.0,2.0,5.0,178.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,29.0,9.0,4.0,4,1,4,1.0,14.0,1.551538079854498,2.0,3.0,291.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,17.0,4.0,4,3,3,1.0,13.0,1.0,2.0,4.0,167.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,4.0,9.0,4.0,4,4,3,0.0,19.0,2.0,2.0,1.0,149.76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,10.0,4.0,4,5,2,0.0,23.0,1.0,2.0,5.0,156.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,18.0,3.0,4,4,3,0.0,14.0,2.0,2.0,3.0,147.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,10.0,9.0,4.0,5,3,3,0.0,14.0,9.0,10.0,1.0,200.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,11.0,3.0,4,1,11,1.0,24.0,2.0,2.0,1.0,147.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,11.0,21.0,4.0,4,5,3,0.0,13.0,11.0,13.0,18.0,155.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,9.0,3.0,4,4,9,0.0,13.0,1.0,2.0,4.0,182.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,16.0,7.0,4.0,4,5,5,0.0,17.0,1.0,2.0,3.0,150.76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,17.0,3.0,4,4,4,1.0,13.0,1.0,2.0,2.0,166.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,17.0,19.0,3.0,5,4,3,0.0,12.0,2.179982420233418,4.0,10.0,268.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,9.0,4.0,5,3,8,0.0,23.0,2.0,2.0,1.0,159.48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,28.0,12.0,3.0,4,5,6,0.0,15.868233147806334,2.0,2.0,3.0,319.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,8.0,11.0,4.0,4,3,11,0.0,16.0,1.0,2.0,3.0,190.38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,14.0,3.0,4,5,3,0.0,13.0,4.0,4.0,13.0,168.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,17.0,28.0,4.0,4,1,9,0.0,21.0,2.0,2.0,3.0,147.58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,17.0,15.0,4.0,4,3,6,1.0,15.0,2.0,2.0,3.0,170.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,11.0,4.0,5,1,3,1.0,12.0,1.0,2.0,4.0,169.87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,11.0,32.0,4.0,4,3,5,1.0,16.0,5.0,11.0,8.0,169.49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,7.0,4.0,5,5,3,0.0,13.0,4.0,4.0,3.0,147.18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,13.0,7.0,3.0,4,3,3,1.0,15.731816603996169,1.0,2.0,7.0,316.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,30.0,13.0,3.0,2,5,11,0.0,12.0,7.0,9.973420814608152,8.0,257.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,4.0,19.0,3.0,4,3,2,0.0,12.0,4.0,5.0,5.0,190.77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,15.0,7.0,3.0,2,5,3,0.0,17.0,2.0,2.0,8.0,208.92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,24.0,4.0,4,5,3,0.0,13.0,1.0,2.0,9.0,170.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
